column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
avgdaysonfeed,1.0,35.0,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
avgdowntime_days,1.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
cyclesperyear,1.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
