column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
year,23148.0,2015.5,3.4521270967625184,2010.0,2010.0,2010.0,2011.0,2012.75,2015.5,2018.25,2020.0,2021.0,2021.0,2021.0
area_harvested_hectares_thousands,5640.0,9975.766969680843,26334.996669359643,0.0,0.0,0.0,0.0,18.45,422.34000000000003,5242.89925,31496.508600000096,57455.48660000001,155204.5042099998,223155.83
area_harvested_nan_units,564.0,7992.342859929073,18601.36345770892,0.0,0.0,3.9437000000000006,6.890700000000001,93.34949999999999,893.607,3444.4165000000003,26869.942599999995,48015.40050000002,85217.02305000002,99372.845
biodiesel_production_from_commodity_litres_millions,8460.0,183.79708274231655,1627.632763732122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.935759999939,36283.868
biodiesel_production_from_commodity_nan_units,12408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biofuel_use_tonnes_thousands,19740.0,1751.3608394123505,20220.085764800573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352000000000041,582.7498999999965,15637.39748000001,420443.297
biofuel_use_nan_units,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consumption_litres_millions,1128.0,7903.011257092221,18706.48413730025,0.0,0.0,0.0,0.001,11.0135,312.2605,4220.0265,28438.172900000023,53211.61919999998,92474.35108000049,132125.297
consumption_tonnes_thousands,19740.0,13745.166921529772,58102.945137658535,-125.027,0.0,0.0,0.0,0.051500000000000004,230.8425,2969.1425,22114.611300000008,66942.09495,293926.44526,1185781.59
consumption_nan_units,1128.0,9569.52437943262,19575.598584627252,36.06,53.49897,75.7407,141.20139999999998,512.6187500000001,1415.5815,6039.98825,36352.51210000006,49867.67654999998,95963.16709000024,133345.583
cow_inventory_number_thousands,1128.0,32737.615942375895,105374.16395009543,0.0,0.0,0.0,0.0,0.0,1062.737,11775.164999999999,55272.50000000006,199284.10074999975,651726.66168,727481.753
crush_tonnes_thousands,1692.0,14183.166535461009,38000.85205330137,0.0,0.0,0.0,2.813,93.29025,770.0005,5344.222750000001,48674.76330000004,83244.03845,218545.4247699992,334084.748
direct_ghg_emission_tonnes_of_co2_equivalent_millions,20304.0,12.90443454491716,81.12360272545483,0.0,0.0,0.0,0.0,0.0,0.009,1.39,14.500000000000014,44.42094999999987,307.8910000000002,2039.229
direct_ghg_emission_nan_units,1128.0,243.53126329787236,744.3739566755311,0.018,0.022539999999999998,0.061,0.128,0.5802499999999999,13.327,69.53125,623.6119000000001,1258.6707999999999,4746.266250000017,5298.477
ending_stocks_litres_millions,1128.0,289.58952836879433,1405.1394269648972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.9553000000002,1265.6323499999926,9063.583390000029,13706.118
ending_stocks_tonnes_thousands,20304.0,2669.8992504432854,17202.108744550158,0.0,0.0,0.0,0.0,0.0,0.0,105.525,1744.3122000000003,8007.342999999968,72572.86300000004,348985.733
ending_stocks_nan_units,564.0,0.9440159574468077,3.0967879775212506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7334000000000005,6.555,15.50044,16.192
