column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
euro_pigs_20to50kg_jun_thsdhd,80.0,3255.3958749999997,1802.2221711203376,1112.0,1126.22,1224.65,1234.7,1800.5775,3142.215,4328.4625,5815.745,6497.231499999999,7320.6014,7410.93
euro_pigs_50to80kg_dec_thsdhd,79.0,2747.0246835443036,1573.602829842817,916.0,937.84,993.5999999999999,1044.0,1698.5,2332.5,3544.145,5410.404,5653.285,5894.8186,6019.72
euro_pigs_50to80kg_jun_thsdhd,80.0,2700.564374999999,1546.2285975955783,960.0,967.1099999999999,1029.95,1055.5,1659.5149999999999,2257.0,3094.8050000000003,5292.393000000002,5621.389499999999,5780.725,5800.08
euro_pigs_80to110kg_dec_thsdhd,79.0,2433.0669620253157,1795.7379591512802,580.0,580.78,599.9,627.6,1429.1999999999998,1788.8,3490.205,5425.372000000001,5570.53,6073.5878,6083.33
euro_pigs_80to110kg_jun_thsdhd,80.0,2319.5254999999993,1651.794607241975,559.0,566.9000000000001,597.95,626.5,1258.6975,1729.575,2760.8275000000003,5196.643,5295.646999999999,5547.7155999999995,5551.95
euro_pigs_gte110kg_dec_thsdhd,79.0,835.4274683544306,723.1686463174308,6.0,6.0,7.0,7.800000000000001,392.74,602.0,1227.5549999999998,2186.1240000000003,2235.1310000000003,2268.2257999999997,2323.91
euro_pigs_gte110kg_jun_thsdhd,80.0,718.2852500000001,676.5254606919784,6.0,6.0,6.0,6.0,249.555,522.0,1034.2575,2005.8260000000014,2239.3630000000003,2327.2989999999995,2354.87
euro_pigs_lt20kg_dec_thsdhd,79.0,4328.413037974684,2476.659302023778,1075.0,1100.74,1173.7,1241.8,2283.55,4337.0,6225.110000000001,8098.308000000001,8231.258999999998,8498.7218,8550.74
euro_pigs_lt20kg_jun_thsdhd,80.0,4559.822499999999,2463.526632796975,1171.0,1172.58,1341.0,1396.4879999999998,2279.4825,4603.0,6015.495,8167.695,8269.497000000001,8939.4445,9044.87
euro_sl_pigmeat_thsdhd,79.0,25935.977848101273,16475.159264880527,10062.49,10246.843,10593.422,10935.31,14165.64,19460.7,33109.825,56225.824,58638.2,59434.78,59590.0
euro_sl_pigmeat_thsdtonne,79.0,2389.247594936709,1478.0812053584489,805.68,820.4688,894.7100000000002,953.13,1468.81,1695.2,2824.58,5250.2,5477.3,5583.18,5598.0
euro_piglets_live_priceper100kg_euros,59.0,208.98203389830508,42.87088159689958,121.5,123.588,139.675,152.108,183.125,203.47,240.125,262.036,283.3379999999999,292.791,294.27
euro_pigs_grade1_carcass_priceper100kg_euros,25.0,148.50280000000004,16.08558296529328,121.5,122.364,126.064,130.31199999999998,136.9,145.3,159.43,170.768,173.32,177.7076,178.91
euro_pigs_grade2_carcass_priceper100kg_euros,35.0,146.5262857142857,28.281129864037513,103.0,103.67999999999999,106.393,111.34,125.88499999999999,140.65,165.14499999999998,184.536,188.74399999999997,205.2815999999999,211.32
euro_pigs_light_live_priceper100kg_euros,55.0,138.9049090909091,43.1558752222138,86.1,87.8226,95.55999999999999,100.8,111.935,125.99,142.155,219.08,223.32,258.48940000000005,261.67
euro_electricity_priceper100kwh_euros,19.0,13.745789473684212,1.6493746821463164,11.72,11.734400000000003,11.792000000000002,11.872,12.29,13.9,15.28,15.642,15.789,15.9258,15.96
euro_dieseloil_priceper100litres_euros,52.0,88.75673076923076,19.57846162727806,54.86,55.3394,59.883,64.48400000000001,75.01750000000001,88.035,99.4375,115.59399999999998,124.62249999999999,134.48350000000002,137.11
euro_heatingoil_priceper100litres_euros,20.0,81.78450000000001,11.367726465745031,60.05,60.8385,63.99250000000001,67.53,73.76249999999999,81.99000000000001,91.30249999999998,94.365,95.57650000000001,98.2593,98.93
euro_motorspirit_priceper100litres_euros,22.0,129.1209090909091,13.268156260866489,97.24,100.2115,111.42,112.14299999999999,122.1625,130.515,137.89,145.11200000000002,145.737,146.89759999999998,147.2
euro_residualfueloil_priceper100kg_euros,3.0,48.36333333333334,10.623790911597109,36.13,36.4812,37.886,39.642,44.91,53.69,54.480000000000004,54.95400000000001,55.112,55.2384,55.27
euro_feed_bulk_fatteningpigs_priceper100kg_euros,40.0,25.207249999999995,2.0575875686259626,21.7,21.934,22.394999999999996,23.108999999999998,23.490000000000002,24.765,26.362500000000004,28.441000000000003,28.836999999999996,29.5461,29.55
euro_feed_sacks_fatteningpigs_priceper100kg_euros,30.0,37.592999999999996,14.390514392569802,26.04,26.1009,26.493,27.069000000000003,27.525,29.7,49.8925,60.306000000000004,63.748999999999995,65.1203,65.39
euro_feed_bulk_rearingpigs_priceper100kg_euros,40.0,36.671749999999996,4.206667410804925,30.7,30.778,31.28,31.722,33.8675,35.834999999999994,39.925,42.870999999999995,43.334999999999994,46.2014,46.88
euro_feed_sacks_rearingpigs_priceper100kg_euros,30.0,38.58900000000001,5.629183409880065,31.42,31.4896,32.033500000000004,32.553000000000004,35.4925,38.35,40.037499999999994,42.790000000000006,50.12199999999997,55.4379,55.58
euro_feed_bulk_sows_priceper100kg_euros,36.0,25.351944444444438,2.0189641183317524,22.3,22.439999999999998,22.775000000000002,22.955,24.055000000000003,25.05,26.724999999999998,28.215,28.817500000000003,30.146,30.51
euro_feed_sacks_sows_priceper100kg_euros,30.0,32.821999999999996,6.559896130380366,25.96,25.9861,26.2435,26.677999999999997,27.4425,29.5,40.23,42.715999999999994,43.1315,43.2942,43.3
