column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
year,1419.0,2015.2494714587738,2.7325142386808636,2011.0,2011.0,2011.0,2011.0,2013.0,2015.0,2018.0,2019.0,2019.0,2020.0,2020.0
producerprice_chickens_carcass_index,1278.0,100.75978090766823,20.69325609653502,17.0,46.0,73.0,82.0,93.0,100.0,107.0,118.0,130.0,176.69000000000005,372.0
producerprice_pigs_carcass_index,1170.0,102.44957264957264,23.047418757109163,29.0,63.0,75.0,83.0,93.0,100.0,109.0,119.0,131.54999999999995,176.6199999999999,370.0
producerprice_chickens_live_index,1311.0,100.55606407322655,21.118813820108613,31.0,49.099999999999994,73.0,83.0,94.0,100.0,106.0,116.0,127.0,161.80000000000018,440.0
producerprice_pigs_live_index,1188.0,102.82828282828282,27.303236022522533,10.0,45.0,74.0,82.0,93.0,100.0,108.0,120.0,129.0,185.0799999999981,522.0
producerprice_chickens_carcass_lcupertonne,423.0,2887876.2884160755,13863304.802108089,1032.0,1151.76,1318.1,1574.8,4028.5,17698.0,250449.0,2131349.4000000022,5129833.099999998,93419139.99999988,98955653.0
producerprice_pigs_carcass_lcupertonne,407.0,2030616.1597051597,7894335.04511783,1139.0,1245.8999999999999,1404.6,1500.0,2074.5,17621.0,183015.0,2208998.000000001,8048333.299999982,46022315.96,46711000.0
producerprice_chickens_live_lcupertonne,668.0,1201356.4101796406,5244542.57782682,478.0,801.69,860.7,998.4,1857.0,8159.0,94078.75,718763.4000000004,2971781.949999999,29899457.950000014,42588000.0
producerprice_pigs_live_lcupertonne,645.0,986008.576744186,4370967.167495132,829.0,1013.8800000000001,1104.6,1218.4,2584.0,14677.0,133021.0,688920.0000000012,3536830.5999999857,28172364.23999991,34651034.0
producerprice_chickens_carcass_slcpertonne,423.0,2809386.8321513003,13832228.719202312,1032.0,1151.76,1318.1,1574.8,2838.0,17042.0,249500.0,1863392.0000000005,4987058.399999994,93419139.99999988,98955653.0
producerprice_pigs_carcass_slcpertonne,407.0,1907944.4643734645,7728339.622293181,1139.0,1245.8999999999999,1404.6,1500.0,2074.5,17621.0,176108.5,1877129.0000000093,6479928.799999994,46022315.96,46711000.0
producerprice_chickens_live_slcpertonne,668.0,1096886.9326347306,5141798.489795437,478.0,790.4,862.7,995.0,1722.25,7523.5,87906.25,649789.0000000001,2800130.0499999993,29899457.950000014,42588000.0
producerprice_pigs_live_slcpertonne,645.0,812515.0930232558,3989071.657683176,829.0,1019.6400000000001,1121.0,1217.4,2356.0,13228.0,126383.0,595949.4000000001,2206696.3999999976,28172364.23999991,34651034.0
producerprice_chickens_carcass_usdpertonne,418.0,2834.5741626794256,1280.544838892713,950.0,1086.39,1316.6499999999999,1454.4,1857.5,2472.0,3502.25,4695.0,5367.95,6320.299999999999,7794.0
producerprice_pigs_carcass_usdpertonne,407.0,2822.6142506142505,1226.6774665691626,1236.0,1355.3200000000002,1534.6,1658.2,1982.5,2454.0,3280.5,4761.4,5673.2,6531.64,6957.0
producerprice_chickens_live_usdpertonne,661.0,1923.5763993948563,1172.6846804169447,445.0,684.6,888.0,943.0,1166.0,1517.0,2330.0,3458.0,4387.0,6374.599999999992,7859.0
producerprice_pigs_live_usdpertonne,638.0,2060.5564263322885,1053.6942572980436,414.0,557.73,960.9000000000001,1137.8,1382.0,1732.5,2448.75,3323.9000000000005,4532.8499999999985,5465.3,7174.0
