column_name,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max
year,1128.0,2015.5,3.4535837128122364,2010.0,2010.0,2010.0,2011.0,2012.75,2015.5,2018.25,2020.0,2021.0,2021.0,2021.0
biodiesel_production_from_commodity_nan_units,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
biofuel_use_tonnes_thousands,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consumption_tonnes_thousands,564.0,11652.731244680854,24192.259045336803,0.0,0.0,0.021,2.9969,178.08625,769.0245,7215.342250000001,50273.70789999998,67465.61795,113200.25046000001,120060.916
consumption_nan_units,564.0,11386.024363475184,22122.500386010342,36.06,59.89390999999999,96.80075,198.25220000000002,1009.002,1733.1795,10299.52375,40848.9208,49738.796850000006,115711.52320000003,133345.583
direct_ghg_emission_tonnes_of_co2_equivalent_millions,1128.0,12.56591134751774,27.152114718048313,0.0,0.0,0.003,0.057999999999999996,0.4105,1.221,8.8815,44.9096,72.4768,152.42769000000115,180.308
ending_stocks_tonnes_thousands,1128.0,92.08361081560284,217.91767791227866,0.0,0.0,0.0,0.0,0.0,0.0,12.762999999999998,360.606,739.16875,909.1048499999999,1002.514
ethanol_production_from_commodity_nan_units,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exports_tonnes_thousands,564.0,992.2985673758857,2233.7971973716667,0.0,0.0,0.004150000000000003,0.021,1.244,20.916,547.3240000000001,3620.1493999999993,7389.327450000001,9690.3862,12006.59
exports_nan_units,564.0,1390.3450762411362,2683.389119051301,0.0,0.0,0.12250000000000028,1.7006000000000008,6.15825,71.886,1748.24225,4627.9425,6887.7639500000005,13247.146340000003,15160.97
feed_nan_units,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food_fat_availability_g_person_day_units,1128.0,8.01411968085107,6.812605797382247,0.0,0.0,0.0,0.42400000000000004,3.1710000000000003,7.156499999999999,11.034749999999999,15.4998,22.272799999999997,33.223090000000006,35.133
food_protein_availability_g_person_day_units,1128.0,6.535854609929083,5.017569741611939,0.0,0.0,0.0,0.4287,3.0485,5.722,9.3735,13.16,15.209899999999994,23.750460000000075,27.794
food_tonnes_thousands,1128.0,11519.383205673765,23170.601257889743,0.0,0.0,3.00105,72.41120000000001,305.10975,1476.8895,8919.20575,41875.48310000004,63794.06989999996,114416.04801,133347.106
human_consumption_per_capita_kilograms_per_capita_units,1128.0,17.65864539007091,13.30764204856645,0.0,0.0,0.023350000000000003,1.0055,8.02625,15.466000000000001,26.351,35.05380000000001,42.83494999999999,56.308450000000136,69.125
imports_tonnes_thousands,1128.0,961.8218962765955,2077.9492958322044,0.0,0.0,0.047,0.6222000000000001,6.84375,112.344,791.5435,3475.718600000002,5250.347849999995,11476.937940000009,13438.355
other_use_tonnes_thousands,1128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
producer_price_national_currency_per_tonne_units,1128.0,1857341.428817376,7698983.923189135,0.0,0.0,0.0,0.0,0.0,4638.8755,53660.312000000005,904728.7171000002,12042995.72075,45740488.30418001,72273080.541
production_tonnes_thousands,1128.0,11750.099942375899,23265.469631392967,0.0,0.0,0.66005,49.2958,279.558,1360.1245,10645.74525,44570.80370000002,61998.99589999998,115730.47302,135070.991
total_calorie_availability_kcal_person_day_units,1128.0,100.22324734042553,74.96721565235877,0.0,0.0,0.0,6.566800000000001,45.333,91.667,144.07299999999998,196.81580000000008,229.68875,345.76682000000005,364.333
trade_balance_tonnes_thousands,1128.0,229.4993553191488,1424.5665849718632,-7020.7939,-3891.978766,-1397.772505,-788.8834999999999,-158.057375,-2.2215,108.22017500000001,2606.1873400000004,3314.52557,4124.720841,6161.1479
world_price_us_dollar_per_tonne_units,24.0,2117.368541666667,533.5738156727366,1406.582,1428.2017700000001,1505.9983999999997,1537.7289999999998,1627.60925,1974.658,2476.61125,2767.8484,2919.7547999999997,3302.9245199999996,3410.904
