Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Machine Damage,2020-11,England,14009,68279680,44,0.021
Broilers,Conditions,Machine Damage,2020-11,England,86255,68279680,44,0.126
Broilers,Conditions,Machine Damage,2020-12,England,8457,67112465,44,0.013
Broilers,Conditions,Machine Damage,2020-12,England,86734,67112465,44,0.129
Broilers,Conditions,Machine Damage,2020-10,Wales,4,8210603,4,0
Broilers,Conditions,Machine Damage,2020-10,Wales,3639,8210603,4,0.044
Broilers,Conditions,Machine Damage,2020-11,Wales,3536,8299987,4,0.043
Broilers,Conditions,Machine Damage,2020-11,Wales,6,8299987,4,0
Broilers,Conditions,Machine Damage,2020-12,Wales,4059,7903454,4,0.051
Broilers,Conditions,Machine Damage,2020-12,Wales,4,7903454,4,0
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-10,England,41780,71448753,45,0.058
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-10,England,11,71448753,45,0
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-11,England,32437,68279680,44,0.048
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-12,England,42281,67112465,44,0.063
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-10,Wales,5828,8210603,4,0.071
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-11,Wales,2182,8299987,4,0.026
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2020-12,Wales,2848,7903454,4,0.036
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-10,England,338,71448753,45,0
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-10,England,60751,71448753,45,0.085
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-11,England,357,68279680,44,0.001
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-11,England,54018,68279680,44,0.079
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-12,England,457,67112465,44,0.001
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-12,England,44794,67112465,44,0.067
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-10,Wales,12309,8210603,4,0.15
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-11,Wales,20521,8299987,4,0.247
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-12,Wales,17771,7903454,4,0.225
Broilers,Conditions,Overscald,2020-10,England,82,71448753,45,0
Broilers,Conditions,Overscald,2020-10,England,36596,71448753,45,0.051
Broilers,Conditions,Overscald,2020-11,England,33314,68279680,44,0.049
Broilers,Conditions,Overscald,2020-11,England,98,68279680,44,0
Broilers,Conditions,Overscald,2020-12,England,35,67112465,44,0
Broilers,Conditions,Overscald,2020-12,England,36272,67112465,44,0.054
Broilers,Conditions,Overscald,2020-10,Wales,11738,8210603,4,0.143
Broilers,Conditions,Overscald,2020-11,Wales,9725,8299987,4,0.117
Broilers,Conditions,Overscald,2020-12,Wales,2,7903454,4,0
Broilers,Conditions,Overscald,2020-12,Wales,8220,7903454,4,0.104
Broilers,Conditions,Pericarditis,2020-10,England,10033,71448753,45,0.014
Broilers,Conditions,Pericarditis,2020-10,England,83227,71448753,45,0.116
Broilers,Conditions,Pericarditis,2020-11,England,69267,68279680,44,0.101
Broilers,Conditions,Pericarditis,2020-11,England,9279,68279680,44,0.014
Broilers,Conditions,Pericarditis,2020-12,England,64330,67112465,44,0.096
Broilers,Conditions,Pericarditis,2020-12,England,14257,67112465,44,0.021
Broilers,Conditions,Pericarditis,2020-10,Wales,3951,8210603,4,0.048
Broilers,Conditions,Pericarditis,2020-10,Wales,823,8210603,4,0.01
Broilers,Conditions,Pericarditis,2020-11,Wales,4970,8299987,4,0.06
Broilers,Conditions,Pericarditis,2020-11,Wales,692,8299987,4,0.008
Broilers,Conditions,Pericarditis,2020-12,Wales,3602,7903454,4,0.046
Broilers,Conditions,Pericarditis,2020-12,Wales,723,7903454,4,0.009
Broilers,Conditions,Perihepatitis/Peritonitis,2020-10,England,430,71448753,45,0.001
Broilers,Conditions,Perihepatitis/Peritonitis,2020-10,England,72143,71448753,45,0.101
Broilers,Conditions,Perihepatitis/Peritonitis,2020-11,England,71396,68279680,44,0.105
Broilers,Conditions,Perihepatitis/Peritonitis,2020-11,England,170,68279680,44,0
Broilers,Conditions,Perihepatitis/Peritonitis,2020-12,England,98,67112465,44,0
Broilers,Conditions,Perihepatitis/Peritonitis,2020-12,England,76846,67112465,44,0.115
Broilers,Conditions,Perihepatitis/Peritonitis,2020-10,Wales,13,8210603,4,0
Broilers,Conditions,Perihepatitis/Peritonitis,2020-10,Wales,8845,8210603,4,0.108
Broilers,Conditions,Perihepatitis/Peritonitis,2020-11,Wales,44,8299987,4,0.001
Broilers,Conditions,Perihepatitis/Peritonitis,2020-11,Wales,10060,8299987,4,0.121
Broilers,Conditions,Perihepatitis/Peritonitis,2020-12,Wales,5,7903454,4,0
Broilers,Conditions,Perihepatitis/Peritonitis,2020-12,Wales,8372,7903454,4,0.106
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-10,England,1110,71448753,45,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-10,England,1,71448753,45,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-11,England,1455,68279680,44,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-11,England,5,68279680,44,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-12,England,1275,67112465,44,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-10,Wales,77,8210603,4,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-11,Wales,45,8299987,4,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2020-12,Wales,24,7903454,4,0
Broilers,Conditions,Salpingitis,2020-10,England,450,71448753,45,0.001
Broilers,Conditions,Salpingitis,2020-11,England,379,68279680,44,0.001
Broilers,Conditions,Salpingitis,2020-12,England,868,67112465,44,0.001
Broilers,Conditions,Salpingitis,2020-10,Wales,1,8210603,4,0
Broilers,Conditions,Salpingitis,2020-11,Wales,1,8299987,4,0
Broilers,Conditions,Tumours/Nodules,2020-10,England,45,71448753,45,0
Broilers,Conditions,Tumours/Nodules,2020-10,England,11789,71448753,45,0.016
Broilers,Conditions,Tumours/Nodules,2020-11,England,4,68279680,44,0
Broilers,Conditions,Tumours/Nodules,2020-11,England,10775,68279680,44,0.016
Broilers,Conditions,Tumours/Nodules,2020-12,England,9720,67112465,44,0.014
Broilers,Conditions,Tumours/Nodules,2020-12,England,13,67112465,44,0
Broilers,Conditions,Tumours/Nodules,2020-10,Wales,385,8210603,4,0.005
Broilers,Conditions,Tumours/Nodules,2020-11,Wales,312,8299987,4,0.004
Broilers,Conditions,Tumours/Nodules,2020-12,Wales,291,7903454,4,0.004
Broilers,Suspect notifiable disease,Avian Influenza,2020-10,England,8,71448753,45,0
Ducks,Conditions,Abnormal Colour/Fevered,2020-10,England,158,717581,7,0.022
Ducks,Conditions,Abnormal Colour/Fevered,2020-11,England,309,674493,9,0.046
Ducks,Conditions,Abnormal Colour/Fevered,2020-12,England,265,862055,8,0.031
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2020-10,England,59,717581,7,0.008
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2020-11,England,196,674493,9,0.029
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2020-12,England,124,862055,8,0.014
Ducks,Conditions,Ascites/Oedema,2020-10,England,5029,717581,7,0.701
Ducks,Conditions,Ascites/Oedema,2020-11,England,5143,674493,9,0.762
Ducks,Conditions,Ascites/Oedema,2020-12,England,4520,862055,8,0.524
Ducks,Conditions,Bruising/Fractures,2020-10,England,16,717581,7,0.002
Ducks,Conditions,Bruising/Fractures,2020-10,England,160,717581,7,0.022
Ducks,Conditions,Bruising/Fractures,2020-11,England,4,674493,9,0.001
Ducks,Conditions,Bruising/Fractures,2020-11,England,431,674493,9,0.064
Ducks,Conditions,Bruising/Fractures,2020-12,England,13,862055,8,0.002
Ducks,Conditions,Bruising/Fractures,2020-12,England,41,862055,8,0.005
Ducks,Conditions,Cellulitis,2020-10,England,1,717581,7,0
Ducks,Conditions,Cellulitis,2020-11,England,59,674493,9,0.009
Ducks,Conditions,Cellulitis,2020-12,England,9,862055,8,0.001
Ducks,Conditions,Cellulitis,2020-12,England,53,862055,8,0.006
Ducks,Conditions,Contamination,2020-10,England,21,717581,7,0.003
Ducks,Conditions,Contamination,2020-11,England,7,674493,9,0.001
Ducks,Conditions,Contamination,2020-11,England,24,674493,9,0.004
Ducks,Conditions,Contamination,2020-12,England,11,862055,8,0.001
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-10,England,552,717581,7,0.077
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-11,England,663,674493,9,0.098
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-12,England,921,862055,8,0.107
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2020-11,England,1,674493,9,0
Ducks,Conditions,Dermatitis,2020-10,England,271,717581,7,0.038
Ducks,Conditions,Dermatitis,2020-10,England,713,717581,7,0.099
Ducks,Conditions,Dermatitis,2020-11,England,470,674493,9,0.07
Ducks,Conditions,Dermatitis,2020-11,England,303,674493,9,0.045
Ducks,Conditions,Dermatitis,2020-12,England,946,862055,8,0.11
Ducks,Conditions,Dermatitis,2020-12,England,385,862055,8,0.045
Ducks,Conditions,Emaciation,2020-10,England,762,717581,7,0.106
Ducks,Conditions,Emaciation,2020-11,England,1280,674493,9,0.19
Ducks,Conditions,Emaciation,2020-12,England,1893,862055,8,0.22
Ducks,Conditions,Hepatitis,2020-10,England,196,717581,7,0.027
Ducks,Conditions,Hepatitis,2020-10,England,22,717581,7,0.003
Ducks,Conditions,Hepatitis,2020-11,England,2,674493,9,0
Ducks,Conditions,Hepatitis,2020-11,England,246,674493,9,0.036
Ducks,Conditions,Hepatitis,2020-12,England,10,862055,8,0.001
Ducks,Conditions,Hepatitis,2020-12,England,302,862055,8,0.035
Ducks,Conditions,Joint Lesions,2020-10,England,74,717581,7,0.01
Ducks,Conditions,Joint Lesions,2020-10,England,335,717581,7,0.047
Ducks,Conditions,Joint Lesions,2020-11,England,55,674493,9,0.008
Ducks,Conditions,Joint Lesions,2020-11,England,148,674493,9,0.022
Ducks,Conditions,Joint Lesions,2020-12,England,180,862055,8,0.021
Ducks,Conditions,Joint Lesions,2020-12,England,159,862055,8,0.018
Ducks,Conditions,Machine Damage,2020-10,England,50,717581,7,0.007
Ducks,Conditions,Machine Damage,2020-10,England,296,717581,7,0.041
Ducks,Conditions,Machine Damage,2020-11,England,33,674493,9,0.005
Ducks,Conditions,Machine Damage,2020-11,England,371,674493,9,0.055
Ducks,Conditions,Machine Damage,2020-12,England,75,862055,8,0.009
Ducks,Conditions,Machine Damage,2020-12,England,174,862055,8,0.02
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2020-10,England,14,717581,7,0.002
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2020-11,England,1,674493,9,0
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2020-12,England,24,862055,8,0.003
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-10,England,19,717581,7,0.003
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-11,England,1,674493,9,0
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-12,England,16,862055,8,0.002
Ducks,Conditions,Overscald,2020-10,England,4,717581,7,0.001
Ducks,Conditions,Pericarditis,2020-10,England,745,717581,7,0.104
Ducks,Conditions,Pericarditis,2020-10,England,387,717581,7,0.054
Ducks,Conditions,Pericarditis,2020-11,England,676,674493,9,0.1
Ducks,Conditions,Pericarditis,2020-11,England,985,674493,9,0.146
Ducks,Conditions,Pericarditis,2020-12,England,1009,862055,8,0.117
Ducks,Conditions,Pericarditis,2020-12,England,624,862055,8,0.072
Ducks,Conditions,Perihepatitis/Peritonitis,2020-10,England,729,717581,7,0.102
Ducks,Conditions,Perihepatitis/Peritonitis,2020-11,England,2133,674493,9,0.316
Ducks,Conditions,Perihepatitis/Peritonitis,2020-11,England,13,674493,9,0.002
Ducks,Conditions,Perihepatitis/Peritonitis,2020-12,England,2348,862055,8,0.272
Ducks,Conditions,Respiratory Disease (air sacculitis),2020-10,England,64,717581,7,0.009
Ducks,Conditions,Respiratory Disease (air sacculitis),2020-10,England,52,717581,7,0.007
Ducks,Conditions,Respiratory Disease (air sacculitis),2020-11,England,428,674493,9,0.063
Ducks,Conditions,Respiratory Disease (air sacculitis),2020-12,England,1204,862055,8,0.14
Ducks,Conditions,Salpingitis,2020-10,England,52,717581,7,0.007
Ducks,Conditions,Salpingitis,2020-11,England,2,674493,9,0
Ducks,Conditions,Salpingitis,2020-11,England,11,674493,9,0.002
Ducks,Conditions,Tumours/Nodules,2020-10,England,164,717581,7,0.023
Ducks,Conditions,Tumours/Nodules,2020-11,England,2,674493,9,0
Ducks,Conditions,Tumours/Nodules,2020-11,England,91,674493,9,0.013
Ducks,Conditions,Tumours/Nodules,2020-12,England,123,862055,8,0.014
Geese,Conditions,Abnormal Colour/Fevered,2020-11,England,1,6606,4,0.015
Geese,Conditions,Abnormal Colour/Fevered,2020-12,England,1,40296,4,0.002
Geese,Conditions,Ascites/Oedema,2020-12,England,24,40296,4,0.06
Geese,Conditions,Bruising/Fractures,2020-11,England,1,6606,4,0.015
Geese,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-12,England,6,40296,4,0.015
Geese,Conditions,Dermatitis,2020-12,England,4,40296,4,0.01
Geese,Conditions,Emaciation,2020-11,England,5,6606,4,0.076
Geese,Conditions,Emaciation,2020-12,England,107,40296,4,0.266
Geese,Conditions,Joint Lesions,2020-11,England,1,6606,4,0.015
Geese,Conditions,Joint Lesions,2020-12,England,1,40296,4,0.002
Geese,Conditions,Machine Damage,2020-11,England,2,6606,4,0.03
Geese,Conditions,Respiratory Disease (air sacculitis),2020-11,England,2,6606,4,0.03
Geese,Conditions,Tumours/Nodules,2020-11,England,1,6606,4,0.015
Geese,Conditions,Tumours/Nodules,2020-12,England,253,40296,4,0.628
Hens,Conditions,Abnormal Colour/Fevered,2020-10,England,7319,3194544,14,0.229
Hens,Conditions,Abnormal Colour/Fevered,2020-11,England,10071,3047096,10,0.331
Hens,Conditions,Abnormal Colour/Fevered,2020-12,England,8413,3170139,12,0.265
Hens,Conditions,Antemortem Rejects (Cull/Runts),2020-10,England,111,3194544,14,0.003
Hens,Conditions,Antemortem Rejects (Cull/Runts),2020-11,England,434,3047096,10,0.014
Hens,Conditions,Antemortem Rejects (Cull/Runts),2020-12,England,237,3170139,12,0.007
Hens,Conditions,Ascites/Oedema,2020-10,England,2612,3194544,14,0.082
Hens,Conditions,Ascites/Oedema,2020-11,England,3020,3047096,10,0.099
Hens,Conditions,Ascites/Oedema,2020-12,England,3184,3170139,12,0.1
Hens,Conditions,Bruising/Fractures,2020-10,England,4008,3194544,14,0.125
Hens,Conditions,Bruising/Fractures,2020-11,England,44,3047096,10,0.001
Hens,Conditions,Bruising/Fractures,2020-11,England,5906,3047096,10,0.194
Hens,Conditions,Bruising/Fractures,2020-12,England,4851,3170139,12,0.153
Hens,Conditions,Cellulitis,2020-10,England,476,3194544,14,0.015
Hens,Conditions,Cellulitis,2020-11,England,523,3047096,10,0.017
Hens,Conditions,Cellulitis,2020-12,England,560,3170139,12,0.018
Hens,Conditions,Cellulitis,2020-12,England,3,3170139,12,0
Hens,Conditions,Contamination,2020-10,England,462,3194544,14,0.014
Hens,Conditions,Contamination,2020-11,England,546,3047096,10,0.018
Hens,Conditions,Contamination,2020-11,England,1,3047096,10,0
Hens,Conditions,Contamination,2020-12,England,431,3170139,12,0.014
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-10,England,5028,3194544,14,0.157
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-11,England,6328,3047096,10,0.208
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2020-12,England,7355,3170139,12,0.232
Hens,Conditions,Death other than slaughter (uncut/badly bled),2020-10,England,2,3194544,14,0
Hens,Conditions,Death other than slaughter (uncut/badly bled),2020-11,England,8,3047096,10,0
Hens,Conditions,Death other than slaughter (uncut/badly bled),2020-12,England,10,3170139,12,0
Hens,Conditions,Dermatitis,2020-10,England,1727,3194544,14,0.054
Hens,Conditions,Dermatitis,2020-11,England,3837,3047096,10,0.126
Hens,Conditions,Dermatitis,2020-12,England,3294,3170139,12,0.104
Hens,Conditions,Emaciation,2020-10,England,5526,3194544,14,0.173
Hens,Conditions,Emaciation,2020-11,England,7054,3047096,10,0.231
Hens,Conditions,Emaciation,2020-12,England,5941,3170139,12,0.187
Hens,Conditions,Hepatitis,2020-10,England,26,3194544,14,0.001
Hens,Conditions,Hepatitis,2020-10,England,213,3194544,14,0.007
Hens,Conditions,Hepatitis,2020-11,England,323,3047096,10,0.011
Hens,Conditions,Hepatitis,2020-11,England,9,3047096,10,0
Hens,Conditions,Hepatitis,2020-12,England,149,3170139,12,0.005
Hens,Conditions,Joint Lesions,2020-10,England,149,3194544,14,0.005
Hens,Conditions,Joint Lesions,2020-11,England,196,3047096,10,0.006
Hens,Conditions,Joint Lesions,2020-12,England,147,3170139,12,0.005
Hens,Conditions,Machine Damage,2020-10,England,2961,3194544,14,0.093
Hens,Conditions,Machine Damage,2020-11,England,3571,3047096,10,0.117
Hens,Conditions,Machine Damage,2020-12,England,3717,3170139,12,0.117
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2020-10,England,718,3194544,14,0.022
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2020-11,England,1025,3047096,10,0.034
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2020-12,England,1576,3170139,12,0.05
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-10,England,350,3194544,14,0.011
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-11,England,12,3047096,10,0
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2020-12,England,43,3170139,12,0.001
Hens,Conditions,Overscald,2020-10,England,2261,3194544,14,0.071
Hens,Conditions,Overscald,2020-11,England,2428,3047096,10,0.08
Hens,Conditions,Overscald,2020-12,England,5768,3170139,12,0.182
Hens,Conditions,Pericarditis,2020-10,England,6,3194544,14,0
Hens,Conditions,Pericarditis,2020-10,England,7,3194544,14,0
Hens,Conditions,Pericarditis,2020-11,England,3983,3047096,10,0.131
Hens,Conditions,Pericarditis,2020-12,England,2,3170139,12,0
Hens,Conditions,Pericarditis,2020-12,England,21,3170139,12,0.001
Hens,Conditions,Perihepatitis/Peritonitis,2020-10,England,6416,3194544,14,0.201
Hens,Conditions,Perihepatitis/Peritonitis,2020-11,England,9890,3047096,10,0.325
Hens,Conditions,Perihepatitis/Peritonitis,2020-12,England,11096,3170139,12,0.35
