Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Emaciation,2017-09,Wales,162,4725756,2,0.003
Broilers,Conditions,Hepatitis,2017-07,England,129060,70456820,49,0.183
Broilers,Conditions,Hepatitis,2017-08,England,135970,75482584,52,0.18
Broilers,Conditions,Hepatitis,2017-09,England,119908,70334618,51,0.17
Broilers,Conditions,Hepatitis,2017-07,Wales,9595,5040188,2,0.19
Broilers,Conditions,Hepatitis,2017-08,Wales,8266,5335808,2,0.155
Broilers,Conditions,Hepatitis,2017-09,Wales,9221,4725756,2,0.195
Broilers,Conditions,Joint Lesions,2017-07,England,28501,70456820,49,0.04
Broilers,Conditions,Joint Lesions,2017-08,England,28608,75482584,52,0.038
Broilers,Conditions,Joint Lesions,2017-09,England,33583,70334618,51,0.048
Broilers,Conditions,Joint Lesions,2017-07,Wales,2664,5040188,2,0.053
Broilers,Conditions,Joint Lesions,2017-08,Wales,2991,5335808,2,0.056
Broilers,Conditions,Joint Lesions,2017-09,Wales,1902,4725756,2,0.04
Broilers,Conditions,Machine Damage,2017-07,England,174635,70456820,49,0.248
Broilers,Conditions,Machine Damage,2017-08,England,162565,75482584,52,0.215
Broilers,Conditions,Machine Damage,2017-09,England,152360,70334618,51,0.217
Broilers,Conditions,Machine Damage,2017-07,Wales,867,5040188,2,0.017
Broilers,Conditions,Machine Damage,2017-08,Wales,977,5335808,2,0.018
Broilers,Conditions,Machine Damage,2017-09,Wales,1015,4725756,2,0.021
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,England,62697,70456820,49,0.089
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,England,68700,75482584,52,0.091
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-09,England,54382,70334618,51,0.077
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,Wales,1700,5040188,2,0.034
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,Wales,4386,5335808,2,0.082
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-09,Wales,2108,4725756,2,0.045
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-07,England,47514,70456820,49,0.067
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-08,England,54750,75482584,52,0.073
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-09,England,41021,70334618,51,0.058
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-07,Wales,2497,5040188,2,0.05
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-08,Wales,2253,5335808,2,0.042
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-09,Wales,1760,4725756,2,0.037
Broilers,Conditions,Overscald,2017-07,England,70578,70456820,49,0.1
Broilers,Conditions,Overscald,2017-08,England,53745,75482584,52,0.071
Broilers,Conditions,Overscald,2017-09,England,61233,70334618,51,0.087
Broilers,Conditions,Overscald,2017-07,Wales,2823,5040188,2,0.056
Broilers,Conditions,Overscald,2017-08,Wales,8177,5335808,2,0.153
Broilers,Conditions,Overscald,2017-09,Wales,7474,4725756,2,0.158
Broilers,Conditions,Pericarditis,2017-07,England,50926,70456820,49,0.072
Broilers,Conditions,Pericarditis,2017-08,England,55515,75482584,52,0.074
Broilers,Conditions,Pericarditis,2017-09,England,51512,70334618,51,0.073
Broilers,Conditions,Pericarditis,2017-07,Wales,1897,5040188,2,0.038
Broilers,Conditions,Pericarditis,2017-08,Wales,1611,5335808,2,0.03
Broilers,Conditions,Pericarditis,2017-09,Wales,2370,4725756,2,0.05
Broilers,Conditions,Perihepatitis/Peritonitis,2017-07,England,56875,70456820,49,0.081
Broilers,Conditions,Perihepatitis/Peritonitis,2017-08,England,62069,75482584,52,0.082
Broilers,Conditions,Perihepatitis/Peritonitis,2017-09,England,57782,70334618,51,0.082
Broilers,Conditions,Perihepatitis/Peritonitis,2017-07,Wales,8474,5040188,2,0.168
Broilers,Conditions,Perihepatitis/Peritonitis,2017-08,Wales,8207,5335808,2,0.154
Broilers,Conditions,Perihepatitis/Peritonitis,2017-09,Wales,8858,4725756,2,0.187
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-07,England,905,70456820,49,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-08,England,1053,75482584,52,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-09,England,1038,70334618,51,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-07,Wales,5,5040188,2,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-08,Wales,27,5335808,2,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2017-09,Wales,51,4725756,2,0.001
Broilers,Conditions,Salpingitis,2017-07,England,460,70456820,49,0.001
Broilers,Conditions,Salpingitis,2017-08,England,466,75482584,52,0.001
Broilers,Conditions,Salpingitis,2017-09,England,386,70334618,51,0.001
Broilers,Conditions,Tumours/Nodules,2017-07,England,11397,70456820,49,0.016
Broilers,Conditions,Tumours/Nodules,2017-08,England,12241,75482584,52,0.016
Broilers,Conditions,Tumours/Nodules,2017-09,England,10406,70334618,51,0.015
Broilers,Conditions,Tumours/Nodules,2017-07,Wales,6,5040188,2,0
Broilers,Conditions,Tumours/Nodules,2017-08,Wales,4,5335808,2,0
Broilers,Conditions,Tumours/Nodules,2017-09,Wales,8,4725756,2,0
Ducks,Conditions,Abnormal Colour/Fevered,2017-07,England,501,1017382,11,0.049
Ducks,Conditions,Abnormal Colour/Fevered,2017-08,England,797,1207562,10,0.066
Ducks,Conditions,Abnormal Colour/Fevered,2017-09,England,481,1048763,9,0.046
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-07,England,41,1017382,11,0.004
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-08,England,89,1207562,10,0.007
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2017-09,England,44,1048763,9,0.004
Ducks,Conditions,Ascites/Oedema,2017-07,England,4134,1017382,11,0.406
Ducks,Conditions,Ascites/Oedema,2017-08,England,5582,1207562,10,0.462
Ducks,Conditions,Ascites/Oedema,2017-09,England,4692,1048763,9,0.447
Ducks,Conditions,Bruising/Fractures,2017-07,England,645,1017382,11,0.063
Ducks,Conditions,Bruising/Fractures,2017-08,England,760,1207562,10,0.063
Ducks,Conditions,Bruising/Fractures,2017-09,England,542,1048763,9,0.052
Ducks,Conditions,Cellulitis,2017-07,England,111,1017382,11,0.011
Ducks,Conditions,Cellulitis,2017-08,England,81,1207562,10,0.007
Ducks,Conditions,Cellulitis,2017-09,England,41,1048763,9,0.004
Ducks,Conditions,Contamination,2017-07,England,1291,1017382,11,0.127
Ducks,Conditions,Contamination,2017-08,England,533,1207562,10,0.044
Ducks,Conditions,Contamination,2017-09,England,218,1048763,9,0.021
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-07,England,460,1017382,11,0.045
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-08,England,553,1207562,10,0.046
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-09,England,488,1048763,9,0.047
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2017-07,England,1,1017382,11,0
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2017-09,England,2,1048763,9,0
Ducks,Conditions,Dermatitis,2017-07,England,1487,1017382,11,0.146
Ducks,Conditions,Dermatitis,2017-08,England,2460,1207562,10,0.204
Ducks,Conditions,Dermatitis,2017-09,England,1206,1048763,9,0.115
Ducks,Conditions,Emaciation,2017-07,England,748,1017382,11,0.074
Ducks,Conditions,Emaciation,2017-08,England,1015,1207562,10,0.084
Ducks,Conditions,Emaciation,2017-09,England,924,1048763,9,0.088
Ducks,Conditions,Hepatitis,2017-07,England,128,1017382,11,0.013
Ducks,Conditions,Hepatitis,2017-08,England,251,1207562,10,0.021
Ducks,Conditions,Hepatitis,2017-09,England,239,1048763,9,0.023
Ducks,Conditions,Joint Lesions,2017-07,England,1300,1017382,11,0.128
Ducks,Conditions,Joint Lesions,2017-08,England,2148,1207562,10,0.178
Ducks,Conditions,Joint Lesions,2017-09,England,1180,1048763,9,0.113
Ducks,Conditions,Machine Damage,2017-07,England,252,1017382,11,0.025
Ducks,Conditions,Machine Damage,2017-08,England,335,1207562,10,0.028
Ducks,Conditions,Machine Damage,2017-09,England,200,1048763,9,0.019
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,England,56,1017382,11,0.006
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,England,80,1207562,10,0.007
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2017-09,England,38,1048763,9,0.004
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-07,England,47,1017382,11,0.005
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-08,England,19,1207562,10,0.002
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-09,England,59,1048763,9,0.006
Ducks,Conditions,Overscald,2017-07,England,44,1017382,11,0.004
Ducks,Conditions,Overscald,2017-08,England,726,1207562,10,0.06
Ducks,Conditions,Pericarditis,2017-07,England,3076,1017382,11,0.302
Ducks,Conditions,Pericarditis,2017-08,England,3476,1207562,10,0.288
Ducks,Conditions,Pericarditis,2017-09,England,2168,1048763,9,0.207
Ducks,Conditions,Perihepatitis/Peritonitis,2017-07,England,725,1017382,11,0.071
Ducks,Conditions,Perihepatitis/Peritonitis,2017-08,England,101,1207562,10,0.008
Ducks,Conditions,Perihepatitis/Peritonitis,2017-09,England,39,1048763,9,0.004
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-07,England,15521,1017382,11,1.526
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-08,England,24442,1207562,10,2.024
Ducks,Conditions,Respiratory Disease (air sacculitis),2017-09,England,11770,1048763,9,1.122
Ducks,Conditions,Salpingitis,2017-07,England,2,1017382,11,0
Ducks,Conditions,Salpingitis,2017-08,England,6,1207562,10,0
Ducks,Conditions,Salpingitis,2017-09,England,1,1048763,9,0
Ducks,Conditions,Tumours/Nodules,2017-07,England,442,1017382,11,0.043
Ducks,Conditions,Tumours/Nodules,2017-08,England,453,1207562,10,0.038
Ducks,Conditions,Tumours/Nodules,2017-09,England,394,1048763,9,0.038
Guinea Fowl,Conditions,Perihepatitis/Peritonitis,2017-09,England,1,55,1,1.818
Hens,Conditions,Abnormal Colour/Fevered,2017-07,England,6913,2978529,14,0.232
Hens,Conditions,Abnormal Colour/Fevered,2017-08,England,9051,3803985,15,0.238
Hens,Conditions,Abnormal Colour/Fevered,2017-09,England,7694,3040997,14,0.253
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-07,England,4,2978529,14,0
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-08,England,10,3803985,15,0
Hens,Conditions,Antemortem Rejects (Cull/Runts),2017-09,England,30,3040997,14,0.001
Hens,Conditions,Ascites/Oedema,2017-07,England,2819,2978529,14,0.095
Hens,Conditions,Ascites/Oedema,2017-08,England,3395,3803985,15,0.089
Hens,Conditions,Ascites/Oedema,2017-09,England,3584,3040997,14,0.118
Hens,Conditions,Bruising/Fractures,2017-07,England,1924,2978529,14,0.065
Hens,Conditions,Bruising/Fractures,2017-08,England,3119,3803985,15,0.082
Hens,Conditions,Bruising/Fractures,2017-09,England,3858,3040997,14,0.127
Hens,Conditions,Cellulitis,2017-07,England,165,2978529,14,0.006
Hens,Conditions,Cellulitis,2017-08,England,235,3803985,15,0.006
Hens,Conditions,Cellulitis,2017-09,England,200,3040997,14,0.007
Hens,Conditions,Contamination,2017-07,England,2426,2978529,14,0.081
Hens,Conditions,Contamination,2017-08,England,705,3803985,15,0.019
Hens,Conditions,Contamination,2017-09,England,536,3040997,14,0.018
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-07,England,4271,2978529,14,0.143
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-08,England,8430,3803985,15,0.222
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-09,England,5269,3040997,14,0.173
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-07,England,219,2978529,14,0.007
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-08,England,452,3803985,15,0.012
Hens,Conditions,Death other than slaughter (uncut/badly bled),2017-09,England,196,3040997,14,0.006
Hens,Conditions,Dermatitis,2017-07,England,1088,2978529,14,0.037
Hens,Conditions,Dermatitis,2017-08,England,1518,3803985,15,0.04
Hens,Conditions,Dermatitis,2017-09,England,1568,3040997,14,0.052
Hens,Conditions,Emaciation,2017-07,England,3917,2978529,14,0.132
Hens,Conditions,Emaciation,2017-08,England,5672,3803985,15,0.149
Hens,Conditions,Emaciation,2017-09,England,4950,3040997,14,0.163
Hens,Conditions,Hepatitis,2017-07,England,869,2978529,14,0.029
Hens,Conditions,Hepatitis,2017-08,England,1400,3803985,15,0.037
Hens,Conditions,Hepatitis,2017-09,England,2528,3040997,14,0.083
Hens,Conditions,Joint Lesions,2017-07,England,51,2978529,14,0.002
Hens,Conditions,Joint Lesions,2017-08,England,35,3803985,15,0.001
Hens,Conditions,Joint Lesions,2017-09,England,14,3040997,14,0
Hens,Conditions,Machine Damage,2017-07,England,2904,2978529,14,0.097
Hens,Conditions,Machine Damage,2017-08,England,3142,3803985,15,0.083
Hens,Conditions,Machine Damage,2017-09,England,4952,3040997,14,0.163
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,England,590,2978529,14,0.02
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,England,1968,3803985,15,0.052
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2017-09,England,135,3040997,14,0.004
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-07,England,326,2978529,14,0.011
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-08,England,180,3803985,15,0.005
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-09,England,171,3040997,14,0.006
Hens,Conditions,Overscald,2017-07,England,786,2978529,14,0.026
Hens,Conditions,Overscald,2017-08,England,211,3803985,15,0.006
Hens,Conditions,Overscald,2017-09,England,462,3040997,14,0.015
Hens,Conditions,Pericarditis,2017-07,England,32,2978529,14,0.001
Hens,Conditions,Pericarditis,2017-08,England,24,3803985,15,0.001
Hens,Conditions,Pericarditis,2017-09,England,26,3040997,14,0.001
Hens,Conditions,Perihepatitis/Peritonitis,2017-07,England,10214,2978529,14,0.343
Hens,Conditions,Perihepatitis/Peritonitis,2017-08,England,19129,3803985,15,0.503
Hens,Conditions,Perihepatitis/Peritonitis,2017-09,England,8205,3040997,14,0.27
Hens,Conditions,Respiratory Disease (air sacculitis),2017-07,England,26,2978529,14,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2017-08,England,33,3803985,15,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2017-09,England,54,3040997,14,0.002
Hens,Conditions,Salpingitis,2017-07,England,6580,2978529,14,0.221
Hens,Conditions,Salpingitis,2017-08,England,7484,3803985,15,0.197
Hens,Conditions,Salpingitis,2017-09,England,7749,3040997,14,0.255
Hens,Conditions,Tumours/Nodules,2017-07,England,1343,2978529,14,0.045
Hens,Conditions,Tumours/Nodules,2017-08,England,1542,3803985,15,0.041
Hens,Conditions,Tumours/Nodules,2017-09,England,1647,3040997,14,0.054
Poultry,Conditions,Abnormal Colour/Fevered,2017-07,England,83,58016,7,0.143
Poultry,Conditions,Abnormal Colour/Fevered,2017-08,England,336,83523,10,0.402
Poultry,Conditions,Abnormal Colour/Fevered,2017-09,England,45,63324,6,0.071
Poultry,Conditions,Abnormal Colour/Fevered,2017-07,Wales,57,124320,1,0.046
Poultry,Conditions,Abnormal Colour/Fevered,2017-08,Wales,139,149690,1,0.093
Poultry,Conditions,Abnormal Colour/Fevered,2017-09,Wales,100,130150,1,0.077
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-07,England,24,58016,7,0.041
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2017-08,England,86,83523,10,0.103
Poultry,Conditions,Ascites/Oedema,2017-07,England,77,58016,7,0.133
Poultry,Conditions,Ascites/Oedema,2017-08,England,277,83523,10,0.332
Poultry,Conditions,Ascites/Oedema,2017-09,England,59,63324,6,0.093
Poultry,Conditions,Ascites/Oedema,2017-07,Wales,4,124320,1,0.003
Poultry,Conditions,Ascites/Oedema,2017-09,Wales,1,130150,1,0.001
Poultry,Conditions,Bruising/Fractures,2017-07,England,19,58016,7,0.033
Poultry,Conditions,Bruising/Fractures,2017-08,England,26,83523,10,0.031
Poultry,Conditions,Bruising/Fractures,2017-09,England,37,63324,6,0.058
Poultry,Conditions,Bruising/Fractures,2017-07,Wales,11,124320,1,0.009
Poultry,Conditions,Bruising/Fractures,2017-08,Wales,19,149690,1,0.013
Poultry,Conditions,Bruising/Fractures,2017-09,Wales,13,130150,1,0.01
Poultry,Conditions,Cellulitis,2017-07,England,73,58016,7,0.126
Poultry,Conditions,Cellulitis,2017-08,England,53,83523,10,0.063
Poultry,Conditions,Cellulitis,2017-09,England,15,63324,6,0.024
Poultry,Conditions,Cellulitis,2017-07,Wales,6,124320,1,0.005
Poultry,Conditions,Cellulitis,2017-08,Wales,4,149690,1,0.003
Poultry,Conditions,Cellulitis,2017-09,Wales,9,130150,1,0.007
Poultry,Conditions,Contamination,2017-07,England,11,58016,7,0.019
Poultry,Conditions,Contamination,2017-08,England,11,83523,10,0.013
Poultry,Conditions,Contamination,2017-09,England,28,63324,6,0.044
Poultry,Conditions,Contamination,2017-07,Wales,3,124320,1,0.002
Poultry,Conditions,Contamination,2017-08,Wales,3,149690,1,0.002
Poultry,Conditions,Contamination,2017-09,Wales,4,130150,1,0.003
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-07,England,92,58016,7,0.159
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-08,England,177,83523,10,0.212
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-09,England,194,63324,6,0.306
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-07,Wales,29,124320,1,0.023
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-08,Wales,29,149690,1,0.019
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-09,Wales,14,130150,1,0.011
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-07,England,3,58016,7,0.005
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-08,England,29,83523,10,0.035
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-09,England,3,63324,6,0.005
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-07,Wales,10,124320,1,0.008
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-08,Wales,39,149690,1,0.026
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2017-09,Wales,9,130150,1,0.007
Poultry,Conditions,Dermatitis,2017-08,England,2,83523,10,0.002
Poultry,Conditions,Dermatitis,2017-09,England,1,63324,6,0.002
Poultry,Conditions,Dermatitis,2017-07,Wales,5,124320,1,0.004
Poultry,Conditions,Dermatitis,2017-08,Wales,5,149690,1,0.003
Poultry,Conditions,Emaciation,2017-07,England,144,58016,7,0.248
Poultry,Conditions,Emaciation,2017-08,England,195,83523,10,0.233
Poultry,Conditions,Emaciation,2017-09,England,136,63324,6,0.215
Poultry,Conditions,Emaciation,2017-07,Wales,49,124320,1,0.039
Poultry,Conditions,Emaciation,2017-08,Wales,99,149690,1,0.066
Poultry,Conditions,Emaciation,2017-09,Wales,74,130150,1,0.057
Poultry,Conditions,Hepatitis,2017-07,England,39,58016,7,0.067
Poultry,Conditions,Hepatitis,2017-08,England,26,83523,10,0.031
Poultry,Conditions,Hepatitis,2017-09,England,42,63324,6,0.066
Poultry,Conditions,Joint Lesions,2017-08,England,12,83523,10,0.014
Poultry,Conditions,Joint Lesions,2017-09,England,1,63324,6,0.002
Poultry,Conditions,Joint Lesions,2017-07,Wales,2,124320,1,0.002
Poultry,Conditions,Machine Damage,2017-07,England,137,58016,7,0.236
Poultry,Conditions,Machine Damage,2017-08,England,107,83523,10,0.128
Poultry,Conditions,Machine Damage,2017-09,England,83,63324,6,0.131
Poultry,Conditions,Machine Damage,2017-07,Wales,9,124320,1,0.007
Poultry,Conditions,Machine Damage,2017-08,Wales,16,149690,1,0.011
Poultry,Conditions,Machine Damage,2017-09,Wales,20,130150,1,0.015
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,England,10,58016,7,0.017
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,England,11,83523,10,0.013
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-07,Wales,1,124320,1,0.001
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2017-08,Wales,15,149690,1,0.01
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-08,England,16,83523,10,0.019
Poultry,Conditions,Overscald,2017-07,England,41,58016,7,0.071
Poultry,Conditions,Overscald,2017-08,England,29,83523,10,0.035
Poultry,Conditions,Overscald,2017-09,England,20,63324,6,0.032
Poultry,Conditions,Overscald,2017-08,Wales,8,149690,1,0.005
Poultry,Conditions,Overscald,2017-09,Wales,14,130150,1,0.011
Poultry,Conditions,Pericarditis,2017-07,England,43,58016,7,0.074
Poultry,Conditions,Pericarditis,2017-08,England,41,83523,10,0.049
Poultry,Conditions,Pericarditis,2017-09,England,4,63324,6,0.006
Poultry,Conditions,Pericarditis,2017-07,Wales,30,124320,1,0.024
Poultry,Conditions,Pericarditis,2017-08,Wales,18,149690,1,0.012
Poultry,Conditions,Perihepatitis/Peritonitis,2017-07,England,123,58016,7,0.212
Poultry,Conditions,Perihepatitis/Peritonitis,2017-08,England,27,83523,10,0.032
Poultry,Conditions,Perihepatitis/Peritonitis,2017-09,England,27,63324,6,0.043
Poultry,Conditions,Perihepatitis/Peritonitis,2017-07,Wales,20,124320,1,0.016
Poultry,Conditions,Perihepatitis/Peritonitis,2017-08,Wales,13,149690,1,0.009
Poultry,Conditions,Perihepatitis/Peritonitis,2017-09,Wales,10,130150,1,0.008
Poultry,Conditions,Respiratory Disease (air sacculitis),2017-08,England,3,83523,10,0.004
Poultry,Conditions,Respiratory Disease (air sacculitis),2017-09,England,3,63324,6,0.005
Poultry,Conditions,Salpingitis,2017-07,England,5,58016,7,0.009
