Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Emaciation,2019-01,Wales,2438,7950226,3,0.031
Broilers,Conditions,Emaciation,2019-02,Wales,1772,7156397,3,0.025
Broilers,Conditions,Emaciation,2019-03,Wales,3128,7676964,3,0.041
Broilers,Conditions,Hepatitis,2019-01,England,118201,75421965,47,0.157
Broilers,Conditions,Hepatitis,2019-02,England,105447,67050245,48,0.157
Broilers,Conditions,Hepatitis,2019-03,England,111195,71567858,48,0.155
Broilers,Conditions,Hepatitis,2019-01,Wales,17768,7950226,3,0.223
Broilers,Conditions,Hepatitis,2019-02,Wales,17831,7156397,3,0.249
Broilers,Conditions,Hepatitis,2019-03,Wales,13238,7676964,3,0.172
Broilers,Conditions,Joint Lesions,2019-01,England,33502,75421965,47,0.044
Broilers,Conditions,Joint Lesions,2019-02,England,24519,67050245,48,0.037
Broilers,Conditions,Joint Lesions,2019-03,England,20784,71567858,48,0.029
Broilers,Conditions,Joint Lesions,2019-01,Wales,5135,7950226,3,0.065
Broilers,Conditions,Joint Lesions,2019-02,Wales,3265,7156397,3,0.046
Broilers,Conditions,Joint Lesions,2019-03,Wales,3152,7676964,3,0.041
Broilers,Conditions,Machine Damage,2019-01,England,135273,75421965,47,0.179
Broilers,Conditions,Machine Damage,2019-02,England,108403,67050245,48,0.162
Broilers,Conditions,Machine Damage,2019-03,England,123937,71567858,48,0.173
Broilers,Conditions,Machine Damage,2019-01,Wales,6982,7950226,3,0.088
Broilers,Conditions,Machine Damage,2019-02,Wales,5197,7156397,3,0.073
Broilers,Conditions,Machine Damage,2019-03,Wales,4283,7676964,3,0.056
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,England,37473,75421965,47,0.05
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,England,31743,67050245,48,0.047
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,England,34936,71567858,48,0.049
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,Wales,2799,7950226,3,0.035
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,Wales,4636,7156397,3,0.065
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,Wales,3486,7676964,3,0.045
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-01,England,55818,75421965,47,0.074
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-02,England,45820,67050245,48,0.068
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-03,England,44968,71567858,48,0.063
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-01,Wales,5545,7950226,3,0.07
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-02,Wales,5128,7156397,3,0.072
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-03,Wales,5750,7676964,3,0.075
Broilers,Conditions,Overscald,2019-01,England,42905,75421965,47,0.057
Broilers,Conditions,Overscald,2019-02,England,27676,67050245,48,0.041
Broilers,Conditions,Overscald,2019-03,England,33615,71567858,48,0.047
Broilers,Conditions,Overscald,2019-01,Wales,8001,7950226,3,0.101
Broilers,Conditions,Overscald,2019-02,Wales,7261,7156397,3,0.101
Broilers,Conditions,Overscald,2019-03,Wales,10240,7676964,3,0.133
Broilers,Conditions,Pericarditis,2019-01,England,101077,75421965,47,0.134
Broilers,Conditions,Pericarditis,2019-02,England,91769,67050245,48,0.137
Broilers,Conditions,Pericarditis,2019-03,England,93344,71567858,48,0.13
Broilers,Conditions,Pericarditis,2019-01,Wales,12374,7950226,3,0.156
Broilers,Conditions,Pericarditis,2019-02,Wales,9585,7156397,3,0.134
Broilers,Conditions,Pericarditis,2019-03,Wales,14373,7676964,3,0.187
Broilers,Conditions,Perihepatitis/Peritonitis,2019-01,England,89598,75421965,47,0.119
Broilers,Conditions,Perihepatitis/Peritonitis,2019-02,England,87114,67050245,48,0.13
Broilers,Conditions,Perihepatitis/Peritonitis,2019-03,England,93295,71567858,48,0.13
Broilers,Conditions,Perihepatitis/Peritonitis,2019-01,Wales,13140,7950226,3,0.165
Broilers,Conditions,Perihepatitis/Peritonitis,2019-02,Wales,12662,7156397,3,0.177
Broilers,Conditions,Perihepatitis/Peritonitis,2019-03,Wales,12621,7676964,3,0.164
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-01,England,2384,75421965,47,0.003
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-02,England,2971,67050245,48,0.004
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-03,England,2233,71567858,48,0.003
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-01,Wales,126,7950226,3,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-02,Wales,65,7156397,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-03,Wales,78,7676964,3,0.001
Broilers,Conditions,Salpingitis,2019-01,England,363,75421965,47,0
Broilers,Conditions,Salpingitis,2019-02,England,325,67050245,48,0
Broilers,Conditions,Salpingitis,2019-03,England,404,71567858,48,0.001
Broilers,Conditions,Salpingitis,2019-01,Wales,5,7950226,3,0
Broilers,Conditions,Salpingitis,2019-02,Wales,5,7156397,3,0
Broilers,Conditions,Salpingitis,2019-03,Wales,20,7676964,3,0
Broilers,Conditions,Tumours/Nodules,2019-01,England,17539,75421965,47,0.023
Broilers,Conditions,Tumours/Nodules,2019-02,England,15221,67050245,48,0.023
Broilers,Conditions,Tumours/Nodules,2019-03,England,15333,71567858,48,0.021
Broilers,Conditions,Tumours/Nodules,2019-01,Wales,240,7950226,3,0.003
Broilers,Conditions,Tumours/Nodules,2019-02,Wales,168,7156397,3,0.002
Broilers,Conditions,Tumours/Nodules,2019-03,Wales,154,7676964,3,0.002
Ducks,Conditions,Abnormal Colour/Fevered,2019-01,England,694,1169688,10,0.059
Ducks,Conditions,Abnormal Colour/Fevered,2019-02,England,711,963789,10,0.074
Ducks,Conditions,Abnormal Colour/Fevered,2019-03,England,507,1018265,9,0.05
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-01,England,39,1169688,10,0.003
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-02,England,54,963789,10,0.006
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-03,England,108,1018265,9,0.011
Ducks,Conditions,Ascites/Oedema,2019-01,England,6386,1169688,10,0.546
Ducks,Conditions,Ascites/Oedema,2019-02,England,5133,963789,10,0.533
Ducks,Conditions,Ascites/Oedema,2019-03,England,5111,1018265,9,0.502
Ducks,Conditions,Bruising/Fractures,2019-01,England,857,1169688,10,0.073
Ducks,Conditions,Bruising/Fractures,2019-02,England,484,963789,10,0.05
Ducks,Conditions,Bruising/Fractures,2019-03,England,775,1018265,9,0.076
Ducks,Conditions,Cellulitis,2019-01,England,7,1169688,10,0.001
Ducks,Conditions,Cellulitis,2019-02,England,89,963789,10,0.009
Ducks,Conditions,Cellulitis,2019-03,England,18,1018265,9,0.002
Ducks,Conditions,Contamination,2019-01,England,1039,1169688,10,0.089
Ducks,Conditions,Contamination,2019-02,England,907,963789,10,0.094
Ducks,Conditions,Contamination,2019-03,England,1074,1018265,9,0.105
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-01,England,608,1169688,10,0.052
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-02,England,615,963789,10,0.064
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,England,607,1018265,9,0.06
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2019-01,England,6,1169688,10,0.001
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2019-02,England,3,963789,10,0
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2019-03,England,8,1018265,9,0.001
Ducks,Conditions,Dermatitis,2019-01,England,2736,1169688,10,0.234
Ducks,Conditions,Dermatitis,2019-02,England,1780,963789,10,0.185
Ducks,Conditions,Dermatitis,2019-03,England,1855,1018265,9,0.182
Ducks,Conditions,Emaciation,2019-01,England,1621,1169688,10,0.139
Ducks,Conditions,Emaciation,2019-02,England,1103,963789,10,0.114
Ducks,Conditions,Emaciation,2019-03,England,769,1018265,9,0.076
Ducks,Conditions,Hepatitis,2019-01,England,267,1169688,10,0.023
Ducks,Conditions,Hepatitis,2019-02,England,230,963789,10,0.024
Ducks,Conditions,Hepatitis,2019-03,England,180,1018265,9,0.018
Ducks,Conditions,Joint Lesions,2019-01,England,987,1169688,10,0.084
Ducks,Conditions,Joint Lesions,2019-02,England,1588,963789,10,0.165
Ducks,Conditions,Joint Lesions,2019-03,England,837,1018265,9,0.082
Ducks,Conditions,Machine Damage,2019-01,England,712,1169688,10,0.061
Ducks,Conditions,Machine Damage,2019-02,England,469,963789,10,0.049
Ducks,Conditions,Machine Damage,2019-03,England,465,1018265,9,0.046
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,England,98,1169688,10,0.008
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,England,119,963789,10,0.012
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,England,27,1018265,9,0.003
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-01,England,29,1169688,10,0.002
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-02,England,41,963789,10,0.004
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-03,England,24,1018265,9,0.002
Ducks,Conditions,Overscald,2019-01,England,24,1169688,10,0.002
Ducks,Conditions,Overscald,2019-02,England,326,963789,10,0.034
Ducks,Conditions,Overscald,2019-03,England,3,1018265,9,0
Ducks,Conditions,Pericarditis,2019-01,England,2780,1169688,10,0.238
Ducks,Conditions,Pericarditis,2019-02,England,1786,963789,10,0.185
Ducks,Conditions,Pericarditis,2019-03,England,1610,1018265,9,0.158
Ducks,Conditions,Perihepatitis/Peritonitis,2019-01,England,217,1169688,10,0.019
Ducks,Conditions,Perihepatitis/Peritonitis,2019-02,England,85,963789,10,0.009
Ducks,Conditions,Perihepatitis/Peritonitis,2019-03,England,214,1018265,9,0.021
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-01,England,20650,1169688,10,1.765
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-02,England,25156,963789,10,2.61
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-03,England,14386,1018265,9,1.413
Ducks,Conditions,Salpingitis,2019-01,England,4,1169688,10,0
Ducks,Conditions,Salpingitis,2019-02,England,57,963789,10,0.006
Ducks,Conditions,Salpingitis,2019-03,England,23,1018265,9,0.002
Ducks,Conditions,Tumours/Nodules,2019-01,England,430,1169688,10,0.037
Ducks,Conditions,Tumours/Nodules,2019-02,England,273,963789,10,0.028
Ducks,Conditions,Tumours/Nodules,2019-03,England,337,1018265,9,0.033
Guinea Fowl,Conditions,Abnormal Colour/Fevered,2019-01,England,1,130,1,0.769
Guinea Fowl,Conditions,Ascites/Oedema,2019-01,England,1,130,1,0.769
Guinea Fowl,Conditions,Emaciation,2019-01,England,2,130,1,1.538
Hens,Conditions,Abnormal Colour/Fevered,2019-01,England,10886,4385759,14,0.248
Hens,Conditions,Abnormal Colour/Fevered,2019-02,England,8133,3017957,12,0.269
Hens,Conditions,Abnormal Colour/Fevered,2019-03,England,7508,3176114,12,0.236
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-01,England,33,4385759,14,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-02,England,8,3017957,12,0
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-03,England,9,3176114,12,0
Hens,Conditions,Ascites/Oedema,2019-01,England,3394,4385759,14,0.077
Hens,Conditions,Ascites/Oedema,2019-02,England,2836,3017957,12,0.094
Hens,Conditions,Ascites/Oedema,2019-03,England,2242,3176114,12,0.071
Hens,Conditions,Bruising/Fractures,2019-01,England,5277,4385759,14,0.12
Hens,Conditions,Bruising/Fractures,2019-02,England,4701,3017957,12,0.156
Hens,Conditions,Bruising/Fractures,2019-03,England,4011,3176114,12,0.126
Hens,Conditions,Cellulitis,2019-01,England,338,4385759,14,0.008
Hens,Conditions,Cellulitis,2019-02,England,253,3017957,12,0.008
Hens,Conditions,Cellulitis,2019-03,England,582,3176114,12,0.018
Hens,Conditions,Contamination,2019-01,England,641,4385759,14,0.015
Hens,Conditions,Contamination,2019-02,England,864,3017957,12,0.029
Hens,Conditions,Contamination,2019-03,England,632,3176114,12,0.02
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-01,England,8509,4385759,14,0.194
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-02,England,5106,3017957,12,0.169
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,England,5755,3176114,12,0.181
Hens,Conditions,Death other than slaughter (uncut/badly bled),2019-01,England,98,4385759,14,0.002
Hens,Conditions,Death other than slaughter (uncut/badly bled),2019-02,England,36,3017957,12,0.001
Hens,Conditions,Death other than slaughter (uncut/badly bled),2019-03,England,139,3176114,12,0.004
Hens,Conditions,Dermatitis,2019-01,England,1848,4385759,14,0.042
Hens,Conditions,Dermatitis,2019-02,England,1405,3017957,12,0.047
Hens,Conditions,Dermatitis,2019-03,England,1165,3176114,12,0.037
Hens,Conditions,Emaciation,2019-01,England,5180,4385759,14,0.118
Hens,Conditions,Emaciation,2019-02,England,4709,3017957,12,0.156
Hens,Conditions,Emaciation,2019-03,England,3972,3176114,12,0.125
Hens,Conditions,Hepatitis,2019-01,England,167,4385759,14,0.004
Hens,Conditions,Hepatitis,2019-02,England,53,3017957,12,0.002
Hens,Conditions,Hepatitis,2019-03,England,140,3176114,12,0.004
Hens,Conditions,Joint Lesions,2019-01,England,106,4385759,14,0.002
Hens,Conditions,Joint Lesions,2019-02,England,40,3017957,12,0.001
Hens,Conditions,Joint Lesions,2019-03,England,112,3176114,12,0.004
Hens,Conditions,Machine Damage,2019-01,England,2556,4385759,14,0.058
Hens,Conditions,Machine Damage,2019-02,England,4265,3017957,12,0.141
Hens,Conditions,Machine Damage,2019-03,England,6361,3176114,12,0.2
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,England,1381,4385759,14,0.031
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,England,1381,3017957,12,0.046
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,England,878,3176114,12,0.028
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-01,England,740,4385759,14,0.017
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-02,England,7933,3017957,12,0.263
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-03,England,585,3176114,12,0.018
Hens,Conditions,Overscald,2019-01,England,1300,4385759,14,0.03
Hens,Conditions,Overscald,2019-02,England,998,3017957,12,0.033
Hens,Conditions,Overscald,2019-03,England,512,3176114,12,0.016
Hens,Conditions,Pericarditis,2019-01,England,55,4385759,14,0.001
Hens,Conditions,Pericarditis,2019-02,England,24,3017957,12,0.001
Hens,Conditions,Pericarditis,2019-03,England,27,3176114,12,0.001
Hens,Conditions,Perihepatitis/Peritonitis,2019-01,England,8320,4385759,14,0.19
Hens,Conditions,Perihepatitis/Peritonitis,2019-02,England,7239,3017957,12,0.24
Hens,Conditions,Perihepatitis/Peritonitis,2019-03,England,7578,3176114,12,0.239
Hens,Conditions,Respiratory Disease (air sacculitis),2019-01,England,32,4385759,14,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2019-02,England,23,3017957,12,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2019-03,England,4,3176114,12,0
Hens,Conditions,Salpingitis,2019-01,England,10037,4385759,14,0.229
Hens,Conditions,Salpingitis,2019-02,England,7722,3017957,12,0.256
Hens,Conditions,Salpingitis,2019-03,England,7384,3176114,12,0.232
Hens,Conditions,Tumours/Nodules,2019-01,England,2225,4385759,14,0.051
Hens,Conditions,Tumours/Nodules,2019-02,England,1875,3017957,12,0.062
Hens,Conditions,Tumours/Nodules,2019-03,England,2069,3176114,12,0.065
Poultry,Conditions,Abnormal Colour/Fevered,2019-01,England,338,201154,7,0.168
Poultry,Conditions,Abnormal Colour/Fevered,2019-02,England,133,63958,9,0.208
Poultry,Conditions,Abnormal Colour/Fevered,2019-03,England,71,36643,4,0.194
Poultry,Conditions,Abnormal Colour/Fevered,2019-01,Wales,122,162432,1,0.075
Poultry,Conditions,Abnormal Colour/Fevered,2019-02,Wales,49,47675,1,0.103
Poultry,Conditions,Abnormal Colour/Fevered,2019-03,Wales,91,129895,1,0.07
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2019-01,England,10,201154,7,0.005
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2019-02,England,2,63958,9,0.003
Poultry,Conditions,Ascites/Oedema,2019-01,England,94,201154,7,0.047
Poultry,Conditions,Ascites/Oedema,2019-02,England,77,63958,9,0.12
Poultry,Conditions,Ascites/Oedema,2019-03,England,177,36643,4,0.483
Poultry,Conditions,Ascites/Oedema,2019-01,Wales,3,162432,1,0.002
Poultry,Conditions,Ascites/Oedema,2019-02,Wales,2,47675,1,0.004
Poultry,Conditions,Bruising/Fractures,2019-01,England,267,201154,7,0.133
Poultry,Conditions,Bruising/Fractures,2019-02,England,18,63958,9,0.028
Poultry,Conditions,Bruising/Fractures,2019-03,England,5,36643,4,0.014
Poultry,Conditions,Bruising/Fractures,2019-01,Wales,16,162432,1,0.01
Poultry,Conditions,Bruising/Fractures,2019-02,Wales,5,47675,1,0.01
Poultry,Conditions,Bruising/Fractures,2019-03,Wales,8,129895,1,0.006
Poultry,Conditions,Cellulitis,2019-01,England,24,201154,7,0.012
Poultry,Conditions,Cellulitis,2019-02,England,4,63958,9,0.006
Poultry,Conditions,Cellulitis,2019-03,England,37,36643,4,0.101
Poultry,Conditions,Cellulitis,2019-01,Wales,57,162432,1,0.035
Poultry,Conditions,Cellulitis,2019-02,Wales,30,47675,1,0.063
Poultry,Conditions,Cellulitis,2019-03,Wales,28,129895,1,0.022
Poultry,Conditions,Contamination,2019-01,England,47,201154,7,0.023
Poultry,Conditions,Contamination,2019-02,England,14,63958,9,0.022
Poultry,Conditions,Contamination,2019-03,England,8,36643,4,0.022
Poultry,Conditions,Contamination,2019-01,Wales,3,162432,1,0.002
Poultry,Conditions,Contamination,2019-02,Wales,1,47675,1,0.002
Poultry,Conditions,Contamination,2019-03,Wales,6,129895,1,0.005
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-01,England,492,201154,7,0.245
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-02,England,99,63958,9,0.155
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,England,105,36643,4,0.287
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-01,Wales,69,162432,1,0.042
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-02,Wales,12,47675,1,0.025
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-03,Wales,37,129895,1,0.028
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2019-01,England,13,201154,7,0.006
Poultry,Conditions,Dermatitis,2019-01,England,12,201154,7,0.006
Poultry,Conditions,Dermatitis,2019-02,England,8,63958,9,0.013
Poultry,Conditions,Dermatitis,2019-03,England,1,36643,4,0.003
Poultry,Conditions,Dermatitis,2019-01,Wales,2,162432,1,0.001
Poultry,Conditions,Emaciation,2019-01,England,111,201154,7,0.055
Poultry,Conditions,Emaciation,2019-02,England,40,63958,9,0.063
Poultry,Conditions,Emaciation,2019-03,England,28,36643,4,0.076
Poultry,Conditions,Emaciation,2019-01,Wales,85,162432,1,0.052
Poultry,Conditions,Emaciation,2019-02,Wales,33,47675,1,0.069
Poultry,Conditions,Emaciation,2019-03,Wales,47,129895,1,0.036
Poultry,Conditions,Hepatitis,2019-01,England,47,201154,7,0.023
Poultry,Conditions,Hepatitis,2019-02,England,5,63958,9,0.008
Poultry,Conditions,Hepatitis,2019-03,England,16,36643,4,0.044
Poultry,Conditions,Hepatitis,2019-01,Wales,3,162432,1,0.002
Poultry,Conditions,Hepatitis,2019-03,Wales,12,129895,1,0.009
Poultry,Conditions,Joint Lesions,2019-01,England,2,201154,7,0.001
Poultry,Conditions,Joint Lesions,2019-02,England,1,63958,9,0.002
Poultry,Conditions,Joint Lesions,2019-01,Wales,1,162432,1,0.001
Poultry,Conditions,Joint Lesions,2019-03,Wales,2,129895,1,0.002
Poultry,Conditions,Machine Damage,2019-01,England,31,201154,7,0.015
Poultry,Conditions,Machine Damage,2019-02,England,12,63958,9,0.019
Poultry,Conditions,Machine Damage,2019-03,England,3,36643,4,0.008
Poultry,Conditions,Machine Damage,2019-01,Wales,9,162432,1,0.006
Poultry,Conditions,Machine Damage,2019-02,Wales,3,47675,1,0.006
Poultry,Conditions,Machine Damage,2019-03,Wales,4,129895,1,0.003
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,England,23,201154,7,0.011
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,England,1,63958,9,0.002
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2019-01,Wales,9,162432,1,0.006
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2019-02,Wales,10,47675,1,0.021
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2019-03,Wales,5,129895,1,0.004
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-01,England,55,201154,7,0.027
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-02,England,1,63958,9,0.002
Poultry,Conditions,Overscald,2019-03,England,8,36643,4,0.022
Poultry,Conditions,Pericarditis,2019-01,England,8,201154,7,0.004
Poultry,Conditions,Pericarditis,2019-02,England,23,63958,9,0.036
Poultry,Conditions,Pericarditis,2019-03,England,28,36643,4,0.076
Poultry,Conditions,Pericarditis,2019-01,Wales,3,162432,1,0.002
Poultry,Conditions,Pericarditis,2019-03,Wales,13,129895,1,0.01
Poultry,Conditions,Perihepatitis/Peritonitis,2019-01,England,320,201154,7,0.159
Poultry,Conditions,Perihepatitis/Peritonitis,2019-02,England,106,63958,9,0.166
Poultry,Conditions,Perihepatitis/Peritonitis,2019-03,England,31,36643,4,0.085
Poultry,Conditions,Perihepatitis/Peritonitis,2019-01,Wales,31,162432,1,0.019
Poultry,Conditions,Perihepatitis/Peritonitis,2019-02,Wales,10,47675,1,0.021
Poultry,Conditions,Perihepatitis/Peritonitis,2019-03,Wales,29,129895,1,0.022
