Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Ascites/Oedema,2016-10,England,193430,68254922,55,0.283
Broilers,Conditions,Ascites/Oedema,2016-11,England,221426,67980670,52,0.326
Broilers,Conditions,Ascites/Oedema,2016-12,England,194593,61077716,53,0.319
Broilers,Conditions,Ascites/Oedema,2017-01,England,249479,71951637,50,0.347
Broilers,Conditions,Ascites/Oedema,2017-02,England,235785,64357428,53,0.366
Broilers,Conditions,Ascites/Oedema,2017-03,England,248438,73934999,53,0.336
Broilers,Conditions,Ascites/Oedema,2016-07,Wales,21086,4901652,3,0.43
Broilers,Conditions,Ascites/Oedema,2016-08,Wales,24888,5376693,3,0.463
Broilers,Conditions,Ascites/Oedema,2016-09,Wales,23277,4954680,2,0.47
Broilers,Conditions,Ascites/Oedema,2016-10,Wales,28295,5093791,3,0.555
Broilers,Conditions,Ascites/Oedema,2016-11,Wales,39140,5050940,3,0.775
Broilers,Conditions,Ascites/Oedema,2016-12,Wales,36529,4953176,2,0.737
Broilers,Conditions,Ascites/Oedema,2017-01,Wales,35829,5243581,3,0.683
Broilers,Conditions,Ascites/Oedema,2017-02,Wales,35306,4709341,3,0.75
Broilers,Conditions,Ascites/Oedema,2017-03,Wales,41749,5273392,3,0.792
Broilers,Conditions,Bruising/Fractures,2016-07,England,22250,64136564,55,0.035
Broilers,Conditions,Bruising/Fractures,2016-08,England,23684,69917835,54,0.034
Broilers,Conditions,Bruising/Fractures,2016-09,England,23390,67092992,56,0.035
Broilers,Conditions,Bruising/Fractures,2016-10,England,25138,68254922,55,0.037
Broilers,Conditions,Bruising/Fractures,2016-11,England,26466,67980670,52,0.039
Broilers,Conditions,Bruising/Fractures,2016-12,England,24508,61077716,53,0.04
Broilers,Conditions,Bruising/Fractures,2017-01,England,27077,71951637,50,0.038
Broilers,Conditions,Bruising/Fractures,2017-02,England,22101,64357428,53,0.034
Broilers,Conditions,Bruising/Fractures,2017-03,England,23573,73934999,53,0.032
Broilers,Conditions,Bruising/Fractures,2016-07,Wales,7764,4901652,3,0.158
Broilers,Conditions,Bruising/Fractures,2016-08,Wales,7798,5376693,3,0.145
Broilers,Conditions,Bruising/Fractures,2016-09,Wales,7107,4954680,2,0.143
Broilers,Conditions,Bruising/Fractures,2016-10,Wales,7241,5093791,3,0.142
Broilers,Conditions,Bruising/Fractures,2016-11,Wales,6251,5050940,3,0.124
Broilers,Conditions,Bruising/Fractures,2016-12,Wales,6336,4953176,2,0.128
Broilers,Conditions,Bruising/Fractures,2017-01,Wales,6564,5243581,3,0.125
Broilers,Conditions,Bruising/Fractures,2017-02,Wales,5863,4709341,3,0.124
Broilers,Conditions,Bruising/Fractures,2017-03,Wales,4686,5273392,3,0.089
Broilers,Conditions,Cellulitis,2016-07,England,146424,64136564,55,0.228
Broilers,Conditions,Cellulitis,2016-08,England,153101,69917835,54,0.219
Broilers,Conditions,Cellulitis,2016-09,England,136965,67092992,56,0.204
Broilers,Conditions,Cellulitis,2016-10,England,139322,68254922,55,0.204
Broilers,Conditions,Cellulitis,2016-11,England,137343,67980670,52,0.202
Broilers,Conditions,Cellulitis,2016-12,England,127933,61077716,53,0.209
Broilers,Conditions,Cellulitis,2017-01,England,148350,71951637,50,0.206
Broilers,Conditions,Cellulitis,2017-02,England,119005,64357428,53,0.185
Broilers,Conditions,Cellulitis,2017-03,England,161868,73934999,53,0.219
Broilers,Conditions,Cellulitis,2016-07,Wales,6617,4901652,3,0.135
Broilers,Conditions,Cellulitis,2016-08,Wales,5750,5376693,3,0.107
Broilers,Conditions,Cellulitis,2016-09,Wales,8380,4954680,2,0.169
Broilers,Conditions,Cellulitis,2016-10,Wales,7509,5093791,3,0.147
Broilers,Conditions,Cellulitis,2016-11,Wales,9917,5050940,3,0.196
Broilers,Conditions,Cellulitis,2016-12,Wales,8755,4953176,2,0.177
Broilers,Conditions,Cellulitis,2017-01,Wales,6426,5243581,3,0.123
Broilers,Conditions,Cellulitis,2017-02,Wales,7968,4709341,3,0.169
Broilers,Conditions,Cellulitis,2017-03,Wales,8106,5273392,3,0.154
Broilers,Conditions,Contamination,2016-07,England,111328,64136564,55,0.174
Broilers,Conditions,Contamination,2016-08,England,107162,69917835,54,0.153
Broilers,Conditions,Contamination,2016-09,England,100940,67092992,56,0.15
Broilers,Conditions,Contamination,2016-10,England,90251,68254922,55,0.132
Broilers,Conditions,Contamination,2016-11,England,80940,67980670,52,0.119
Broilers,Conditions,Contamination,2016-12,England,70992,61077716,53,0.116
Broilers,Conditions,Contamination,2017-01,England,108029,71951637,50,0.15
Broilers,Conditions,Contamination,2017-02,England,103319,64357428,53,0.161
Broilers,Conditions,Contamination,2017-03,England,121652,73934999,53,0.165
Broilers,Conditions,Contamination,2016-07,Wales,3558,4901652,3,0.073
Broilers,Conditions,Contamination,2016-08,Wales,3227,5376693,3,0.06
Broilers,Conditions,Contamination,2016-09,Wales,2656,4954680,2,0.054
Broilers,Conditions,Contamination,2016-10,Wales,1958,5093791,3,0.038
Broilers,Conditions,Contamination,2016-11,Wales,1937,5050940,3,0.038
Broilers,Conditions,Contamination,2016-12,Wales,3443,4953176,2,0.07
Broilers,Conditions,Contamination,2017-01,Wales,4974,5243581,3,0.095
Broilers,Conditions,Contamination,2017-02,Wales,7414,4709341,3,0.157
Broilers,Conditions,Contamination,2017-03,Wales,5145,5273392,3,0.098
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-07,England,75061,64136564,55,0.117
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-08,England,75503,69917835,54,0.108
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-09,England,78206,67092992,56,0.117
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-10,England,68235,68254922,55,0.1
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-11,England,72396,67980670,52,0.106
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-12,England,70487,61077716,53,0.115
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-01,England,94503,71951637,50,0.131
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-02,England,80932,64357428,53,0.126
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-03,England,80131,73934999,53,0.108
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-07,Wales,4158,4901652,3,0.085
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-08,Wales,4596,5376693,3,0.085
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-09,Wales,4185,4954680,2,0.084
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-10,Wales,4633,5093791,3,0.091
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-11,Wales,4949,5050940,3,0.098
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2016-12,Wales,5817,4953176,2,0.117
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-01,Wales,5653,5243581,3,0.108
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-02,Wales,5090,4709341,3,0.108
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2017-03,Wales,5724,5273392,3,0.109
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-07,England,16821,64136564,55,0.026
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-08,England,17806,69917835,54,0.025
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-09,England,17976,67092992,56,0.027
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-10,England,14176,68254922,55,0.021
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-11,England,17029,67980670,52,0.025
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-12,England,16528,61077716,53,0.027
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-01,England,26343,71951637,50,0.037
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-02,England,22028,64357428,53,0.034
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-03,England,20378,73934999,53,0.028
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-07,Wales,1243,4901652,3,0.025
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-08,Wales,1928,5376693,3,0.036
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-09,Wales,1413,4954680,2,0.029
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-10,Wales,1240,5093791,3,0.024
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-11,Wales,1442,5050940,3,0.029
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2016-12,Wales,1354,4953176,2,0.027
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-01,Wales,1408,5243581,3,0.027
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-02,Wales,1414,4709341,3,0.03
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2017-03,Wales,1580,5273392,3,0.03
Broilers,Conditions,Dermatitis,2016-07,England,8979,64136564,55,0.014
Broilers,Conditions,Dermatitis,2016-08,England,10176,69917835,54,0.015
Broilers,Conditions,Dermatitis,2016-09,England,9893,67092992,56,0.015
Broilers,Conditions,Dermatitis,2016-10,England,15760,68254922,55,0.023
Broilers,Conditions,Dermatitis,2016-11,England,12824,67980670,52,0.019
Broilers,Conditions,Dermatitis,2016-12,England,17436,61077716,53,0.029
Broilers,Conditions,Dermatitis,2017-01,England,17305,71951637,50,0.024
Broilers,Conditions,Dermatitis,2017-02,England,21380,64357428,53,0.033
Broilers,Conditions,Dermatitis,2017-03,England,19687,73934999,53,0.027
Broilers,Conditions,Dermatitis,2016-07,Wales,266,4901652,3,0.005
Broilers,Conditions,Dermatitis,2016-08,Wales,7,5376693,3,0
Broilers,Conditions,Dermatitis,2016-09,Wales,32,4954680,2,0.001
Broilers,Conditions,Dermatitis,2016-10,Wales,287,5093791,3,0.006
Broilers,Conditions,Dermatitis,2016-11,Wales,246,5050940,3,0.005
Broilers,Conditions,Dermatitis,2016-12,Wales,4,4953176,2,0
Broilers,Conditions,Dermatitis,2017-01,Wales,14,5243581,3,0
Broilers,Conditions,Dermatitis,2017-02,Wales,6,4709341,3,0
Broilers,Conditions,Dermatitis,2017-03,Wales,1,5273392,3,0
Broilers,Conditions,Emaciation,2016-07,England,14884,64136564,55,0.023
Broilers,Conditions,Emaciation,2016-08,England,19001,69917835,54,0.027
Broilers,Conditions,Emaciation,2016-09,England,17043,67092992,56,0.025
Broilers,Conditions,Emaciation,2016-10,England,17300,68254922,55,0.025
Broilers,Conditions,Emaciation,2016-11,England,20021,67980670,52,0.029
Broilers,Conditions,Emaciation,2016-12,England,17399,61077716,53,0.028
Broilers,Conditions,Emaciation,2017-01,England,22174,71951637,50,0.031
Broilers,Conditions,Emaciation,2017-02,England,20038,64357428,53,0.031
Broilers,Conditions,Emaciation,2017-03,England,19423,73934999,53,0.026
Broilers,Conditions,Emaciation,2016-07,Wales,173,4901652,3,0.004
Broilers,Conditions,Emaciation,2016-08,Wales,489,5376693,3,0.009
Broilers,Conditions,Emaciation,2016-09,Wales,183,4954680,2,0.004
Broilers,Conditions,Emaciation,2016-10,Wales,206,5093791,3,0.004
Broilers,Conditions,Emaciation,2016-11,Wales,229,5050940,3,0.005
Broilers,Conditions,Emaciation,2016-12,Wales,216,4953176,2,0.004
Broilers,Conditions,Emaciation,2017-01,Wales,378,5243581,3,0.007
Broilers,Conditions,Emaciation,2017-02,Wales,202,4709341,3,0.004
Broilers,Conditions,Emaciation,2017-03,Wales,288,5273392,3,0.005
Broilers,Conditions,Hepatitis,2016-07,England,101121,64136564,55,0.158
Broilers,Conditions,Hepatitis,2016-08,England,124771,69917835,54,0.178
Broilers,Conditions,Hepatitis,2016-09,England,121106,67092992,56,0.181
Broilers,Conditions,Hepatitis,2016-10,England,112257,68254922,55,0.164
Broilers,Conditions,Hepatitis,2016-11,England,126902,67980670,52,0.187
Broilers,Conditions,Hepatitis,2016-12,England,99645,61077716,53,0.163
Broilers,Conditions,Hepatitis,2017-01,England,116845,71951637,50,0.162
Broilers,Conditions,Hepatitis,2017-02,England,117933,64357428,53,0.183
Broilers,Conditions,Hepatitis,2017-03,England,126264,73934999,53,0.171
Broilers,Conditions,Hepatitis,2016-07,Wales,8043,4901652,3,0.164
Broilers,Conditions,Hepatitis,2016-08,Wales,10137,5376693,3,0.189
Broilers,Conditions,Hepatitis,2016-09,Wales,7011,4954680,2,0.142
Broilers,Conditions,Hepatitis,2016-10,Wales,6609,5093791,3,0.13
Broilers,Conditions,Hepatitis,2016-11,Wales,6040,5050940,3,0.12
Broilers,Conditions,Hepatitis,2016-12,Wales,6122,4953176,2,0.124
Broilers,Conditions,Hepatitis,2017-01,Wales,6795,5243581,3,0.13
Broilers,Conditions,Hepatitis,2017-02,Wales,7360,4709341,3,0.156
Broilers,Conditions,Hepatitis,2017-03,Wales,7289,5273392,3,0.138
Broilers,Conditions,Joint Lesions,2016-07,England,27451,64136564,55,0.043
Broilers,Conditions,Joint Lesions,2016-08,England,31881,69917835,54,0.046
Broilers,Conditions,Joint Lesions,2016-09,England,42672,67092992,56,0.064
Broilers,Conditions,Joint Lesions,2016-10,England,42062,68254922,55,0.062
Broilers,Conditions,Joint Lesions,2016-11,England,44034,67980670,52,0.065
Broilers,Conditions,Joint Lesions,2016-12,England,35267,61077716,53,0.058
Broilers,Conditions,Joint Lesions,2017-01,England,43259,71951637,50,0.06
Broilers,Conditions,Joint Lesions,2017-02,England,38747,64357428,53,0.06
Broilers,Conditions,Joint Lesions,2017-03,England,39418,73934999,53,0.053
Broilers,Conditions,Joint Lesions,2016-07,Wales,295,4901652,3,0.006
Broilers,Conditions,Joint Lesions,2016-08,Wales,406,5376693,3,0.008
Broilers,Conditions,Joint Lesions,2016-09,Wales,92,4954680,2,0.002
Broilers,Conditions,Joint Lesions,2016-10,Wales,2736,5093791,3,0.054
Broilers,Conditions,Joint Lesions,2016-11,Wales,690,5050940,3,0.014
Broilers,Conditions,Joint Lesions,2016-12,Wales,6344,4953176,2,0.128
Broilers,Conditions,Joint Lesions,2017-01,Wales,2454,5243581,3,0.047
Broilers,Conditions,Joint Lesions,2017-02,Wales,1389,4709341,3,0.029
Broilers,Conditions,Joint Lesions,2017-03,Wales,1316,5273392,3,0.025
Broilers,Conditions,Machine Damage,2016-07,England,124761,64136564,55,0.195
Broilers,Conditions,Machine Damage,2016-08,England,155789,69917835,54,0.223
Broilers,Conditions,Machine Damage,2016-09,England,128880,67092992,56,0.192
Broilers,Conditions,Machine Damage,2016-10,England,133422,68254922,55,0.195
Broilers,Conditions,Machine Damage,2016-11,England,124587,67980670,52,0.183
Broilers,Conditions,Machine Damage,2016-12,England,119564,61077716,53,0.196
Broilers,Conditions,Machine Damage,2017-01,England,134590,71951637,50,0.187
Broilers,Conditions,Machine Damage,2017-02,England,125127,64357428,53,0.194
Broilers,Conditions,Machine Damage,2017-03,England,149999,73934999,53,0.203
Broilers,Conditions,Machine Damage,2016-07,Wales,952,4901652,3,0.019
Broilers,Conditions,Machine Damage,2016-08,Wales,1319,5376693,3,0.025
Broilers,Conditions,Machine Damage,2016-09,Wales,1182,4954680,2,0.024
Broilers,Conditions,Machine Damage,2016-10,Wales,922,5093791,3,0.018
Broilers,Conditions,Machine Damage,2016-11,Wales,737,5050940,3,0.015
Broilers,Conditions,Machine Damage,2016-12,Wales,1208,4953176,2,0.024
Broilers,Conditions,Machine Damage,2017-01,Wales,2285,5243581,3,0.044
Broilers,Conditions,Machine Damage,2017-02,Wales,2792,4709341,3,0.059
Broilers,Conditions,Machine Damage,2017-03,Wales,2329,5273392,3,0.044
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-07,England,41723,64136564,55,0.065
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-08,England,42612,69917835,54,0.061
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-09,England,42374,67092992,56,0.063
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-10,England,40018,68254922,55,0.059
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-11,England,30610,67980670,52,0.045
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-12,England,26072,61077716,53,0.043
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-01,England,37846,71951637,50,0.053
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-02,England,35075,64357428,53,0.055
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-03,England,38303,73934999,53,0.052
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-07,Wales,6078,4901652,3,0.124
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-08,Wales,7183,5376693,3,0.134
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-09,Wales,8474,4954680,2,0.171
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-10,Wales,9366,5093791,3,0.184
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-11,Wales,10308,5050940,3,0.204
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2016-12,Wales,1173,4953176,2,0.024
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-01,Wales,1941,5243581,3,0.037
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-02,Wales,2507,4709341,3,0.053
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2017-03,Wales,964,5273392,3,0.018
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-07,England,36920,64136564,55,0.058
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-08,England,43278,69917835,54,0.062
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-09,England,37556,67092992,56,0.056
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-10,England,36936,68254922,55,0.054
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-11,England,31125,67980670,52,0.046
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-12,England,28859,61077716,53,0.047
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-01,England,36934,71951637,50,0.051
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-02,England,33956,64357428,53,0.053
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-03,England,35777,73934999,53,0.048
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-07,Wales,3047,4901652,3,0.062
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-08,Wales,3195,5376693,3,0.059
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-09,Wales,1788,4954680,2,0.036
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-10,Wales,1894,5093791,3,0.037
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-11,Wales,2171,5050940,3,0.043
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2016-12,Wales,1995,4953176,2,0.04
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-01,Wales,1420,5243581,3,0.027
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-02,Wales,1312,4709341,3,0.028
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2017-03,Wales,1551,5273392,3,0.029
Broilers,Conditions,Overscald,2016-07,England,90203,64136564,55,0.141
Broilers,Conditions,Overscald,2016-08,England,74358,69917835,54,0.106
Broilers,Conditions,Overscald,2016-09,England,66052,67092992,56,0.098
Broilers,Conditions,Overscald,2016-10,England,78189,68254922,55,0.115
Broilers,Conditions,Overscald,2016-11,England,72602,67980670,52,0.107
Broilers,Conditions,Overscald,2016-12,England,52940,61077716,53,0.087
Broilers,Conditions,Overscald,2017-01,England,61919,71951637,50,0.086
Broilers,Conditions,Overscald,2017-02,England,55702,64357428,53,0.087
Broilers,Conditions,Overscald,2017-03,England,67245,73934999,53,0.091
Broilers,Conditions,Overscald,2016-07,Wales,6785,4901652,3,0.138
Broilers,Conditions,Overscald,2016-08,Wales,10068,5376693,3,0.187
Broilers,Conditions,Overscald,2016-09,Wales,7926,4954680,2,0.16
Broilers,Conditions,Overscald,2016-10,Wales,6710,5093791,3,0.132
Broilers,Conditions,Overscald,2016-11,Wales,5234,5050940,3,0.104
Broilers,Conditions,Overscald,2016-12,Wales,6894,4953176,2,0.139
Broilers,Conditions,Overscald,2017-01,Wales,5579,5243581,3,0.106
Broilers,Conditions,Overscald,2017-02,Wales,7005,4709341,3,0.149
Broilers,Conditions,Overscald,2017-03,Wales,3284,5273392,3,0.062
Broilers,Conditions,Pericarditis,2016-07,England,42887,64136564,55,0.067
Broilers,Conditions,Pericarditis,2016-08,England,91159,69917835,54,0.13
Broilers,Conditions,Pericarditis,2016-09,England,136360,67092992,56,0.203
Broilers,Conditions,Pericarditis,2016-10,England,116878,68254922,55,0.171
Broilers,Conditions,Pericarditis,2016-11,England,114193,67980670,52,0.168
Broilers,Conditions,Pericarditis,2016-12,England,80204,61077716,53,0.131
Broilers,Conditions,Pericarditis,2017-01,England,70141,71951637,50,0.097
Broilers,Conditions,Pericarditis,2017-02,England,66827,64357428,53,0.104
Broilers,Conditions,Pericarditis,2017-03,England,67067,73934999,53,0.091
Broilers,Conditions,Pericarditis,2016-07,Wales,2404,4901652,3,0.049
Broilers,Conditions,Pericarditis,2016-08,Wales,5644,5376693,3,0.105
Broilers,Conditions,Pericarditis,2016-09,Wales,2408,4954680,2,0.049
Broilers,Conditions,Pericarditis,2016-10,Wales,2653,5093791,3,0.052
Broilers,Conditions,Pericarditis,2016-11,Wales,1941,5050940,3,0.038
Broilers,Conditions,Pericarditis,2016-12,Wales,1778,4953176,2,0.036
Broilers,Conditions,Pericarditis,2017-01,Wales,1418,5243581,3,0.027
Broilers,Conditions,Pericarditis,2017-02,Wales,1592,4709341,3,0.034
Broilers,Conditions,Pericarditis,2017-03,Wales,1522,5273392,3,0.029
Broilers,Conditions,Perihepatitis/Peritonitis,2016-07,England,43891,64136564,55,0.068
Broilers,Conditions,Perihepatitis/Peritonitis,2016-08,England,61422,69917835,54,0.088
Broilers,Conditions,Perihepatitis/Peritonitis,2016-09,England,60727,67092992,56,0.091
Broilers,Conditions,Perihepatitis/Peritonitis,2016-10,England,55619,68254922,55,0.081
Broilers,Conditions,Perihepatitis/Peritonitis,2016-11,England,61215,67980670,52,0.09
Broilers,Conditions,Perihepatitis/Peritonitis,2016-12,England,62681,61077716,53,0.103
Broilers,Conditions,Perihepatitis/Peritonitis,2017-01,England,74226,71951637,50,0.103
Broilers,Conditions,Perihepatitis/Peritonitis,2017-02,England,72772,64357428,53,0.113
Broilers,Conditions,Perihepatitis/Peritonitis,2017-03,England,69916,73934999,53,0.095
Broilers,Conditions,Perihepatitis/Peritonitis,2016-07,Wales,7620,4901652,3,0.155
Broilers,Conditions,Perihepatitis/Peritonitis,2016-08,Wales,10484,5376693,3,0.195
Broilers,Conditions,Perihepatitis/Peritonitis,2016-09,Wales,8603,4954680,2,0.174
Broilers,Conditions,Perihepatitis/Peritonitis,2016-10,Wales,8442,5093791,3,0.166
Broilers,Conditions,Perihepatitis/Peritonitis,2016-11,Wales,10259,5050940,3,0.203
Broilers,Conditions,Perihepatitis/Peritonitis,2016-12,Wales,8550,4953176,2,0.173
Broilers,Conditions,Perihepatitis/Peritonitis,2017-01,Wales,11035,5243581,3,0.21
Broilers,Conditions,Perihepatitis/Peritonitis,2017-02,Wales,10852,4709341,3,0.23
Broilers,Conditions,Perihepatitis/Peritonitis,2017-03,Wales,11388,5273392,3,0.216
