Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Hepatitis,2019-11,England,34725,70143061,47,0.05
Broilers,Conditions,Hepatitis,2019-12,England,75604,66592628,44,0.114
Broilers,Conditions,Hepatitis,2019-12,England,32513,66592628,44,0.049
Broilers,Conditions,Hepatitis,2019-10,Wales,4322,8044610,3,0.054
Broilers,Conditions,Hepatitis,2019-10,Wales,7848,8044610,3,0.098
Broilers,Conditions,Hepatitis,2019-11,Wales,7760,7336132,3,0.106
Broilers,Conditions,Hepatitis,2019-11,Wales,3059,7336132,3,0.042
Broilers,Conditions,Hepatitis,2019-12,Wales,7055,7444913,3,0.095
Broilers,Conditions,Hepatitis,2019-12,Wales,3434,7444913,3,0.046
Broilers,Conditions,Joint Lesions,2019-10,England,29313,76430070,45,0.038
Broilers,Conditions,Joint Lesions,2019-10,England,2192,76430070,45,0.003
Broilers,Conditions,Joint Lesions,2019-11,England,722,70143061,47,0.001
Broilers,Conditions,Joint Lesions,2019-11,England,31733,70143061,47,0.045
Broilers,Conditions,Joint Lesions,2019-12,England,765,66592628,44,0.001
Broilers,Conditions,Joint Lesions,2019-12,England,35617,66592628,44,0.053
Broilers,Conditions,Joint Lesions,2019-10,Wales,597,8044610,3,0.007
Broilers,Conditions,Joint Lesions,2019-10,Wales,3325,8044610,3,0.041
Broilers,Conditions,Joint Lesions,2019-11,Wales,1481,7336132,3,0.02
Broilers,Conditions,Joint Lesions,2019-11,Wales,926,7336132,3,0.013
Broilers,Conditions,Joint Lesions,2019-12,Wales,1738,7444913,3,0.023
Broilers,Conditions,Joint Lesions,2019-12,Wales,546,7444913,3,0.007
Broilers,Conditions,Machine Damage,2019-10,England,24438,76430070,45,0.032
Broilers,Conditions,Machine Damage,2019-10,England,103035,76430070,45,0.135
Broilers,Conditions,Machine Damage,2019-11,England,25077,70143061,47,0.036
Broilers,Conditions,Machine Damage,2019-11,England,91240,70143061,47,0.13
Broilers,Conditions,Machine Damage,2019-12,England,22274,66592628,44,0.033
Broilers,Conditions,Machine Damage,2019-12,England,95950,66592628,44,0.144
Broilers,Conditions,Machine Damage,2019-10,Wales,42,8044610,3,0.001
Broilers,Conditions,Machine Damage,2019-10,Wales,3798,8044610,3,0.047
Broilers,Conditions,Machine Damage,2019-11,Wales,3499,7336132,3,0.048
Broilers,Conditions,Machine Damage,2019-11,Wales,50,7336132,3,0.001
Broilers,Conditions,Machine Damage,2019-12,Wales,157,7444913,3,0.002
Broilers,Conditions,Machine Damage,2019-12,Wales,3770,7444913,3,0.051
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-10,England,110,76430070,45,0
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-10,England,44199,76430070,45,0.058
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-11,England,28,70143061,47,0
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-11,England,44617,70143061,47,0.064
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-12,England,61,66592628,44,0
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-12,England,45373,66592628,44,0.068
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-10,Wales,3981,8044610,3,0.049
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-11,Wales,2698,7336132,3,0.037
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2019-12,Wales,4028,7444913,3,0.054
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-10,England,244,76430070,45,0
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-10,England,55557,76430070,45,0.073
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-11,England,431,70143061,47,0.001
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-11,England,51221,70143061,47,0.073
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-12,England,55602,66592628,44,0.083
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-12,England,415,66592628,44,0.001
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-10,Wales,6493,8044610,3,0.081
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-11,Wales,7035,7336132,3,0.096
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-12,Wales,10739,7444913,3,0.144
Broilers,Conditions,Overscald,2019-10,England,87,76430070,45,0
Broilers,Conditions,Overscald,2019-10,England,32623,76430070,45,0.043
Broilers,Conditions,Overscald,2019-11,England,32367,70143061,47,0.046
Broilers,Conditions,Overscald,2019-11,England,1,70143061,47,0
Broilers,Conditions,Overscald,2019-12,England,49,66592628,44,0
Broilers,Conditions,Overscald,2019-12,England,41317,66592628,44,0.062
Broilers,Conditions,Overscald,2019-10,Wales,6592,8044610,3,0.082
Broilers,Conditions,Overscald,2019-11,Wales,10860,7336132,3,0.148
Broilers,Conditions,Overscald,2019-12,Wales,4,7444913,3,0
Broilers,Conditions,Overscald,2019-12,Wales,8950,7444913,3,0.12
Broilers,Conditions,Pericarditis,2019-10,England,112689,76430070,45,0.147
Broilers,Conditions,Pericarditis,2019-10,England,13079,76430070,45,0.017
Broilers,Conditions,Pericarditis,2019-11,England,123349,70143061,47,0.176
Broilers,Conditions,Pericarditis,2019-11,England,12693,70143061,47,0.018
Broilers,Conditions,Pericarditis,2019-12,England,119852,66592628,44,0.18
Broilers,Conditions,Pericarditis,2019-12,England,11936,66592628,44,0.018
Broilers,Conditions,Pericarditis,2019-10,Wales,11515,8044610,3,0.143
Broilers,Conditions,Pericarditis,2019-10,Wales,2152,8044610,3,0.027
Broilers,Conditions,Pericarditis,2019-11,Wales,7857,7336132,3,0.107
Broilers,Conditions,Pericarditis,2019-11,Wales,1232,7336132,3,0.017
Broilers,Conditions,Pericarditis,2019-12,Wales,1984,7444913,3,0.027
Broilers,Conditions,Pericarditis,2019-12,Wales,11478,7444913,3,0.154
Broilers,Conditions,Perihepatitis/Peritonitis,2019-10,England,278,76430070,45,0
Broilers,Conditions,Perihepatitis/Peritonitis,2019-10,England,89485,76430070,45,0.117
Broilers,Conditions,Perihepatitis/Peritonitis,2019-11,England,91056,70143061,47,0.13
Broilers,Conditions,Perihepatitis/Peritonitis,2019-11,England,596,70143061,47,0.001
Broilers,Conditions,Perihepatitis/Peritonitis,2019-12,England,98288,66592628,44,0.148
Broilers,Conditions,Perihepatitis/Peritonitis,2019-12,England,1305,66592628,44,0.002
Broilers,Conditions,Perihepatitis/Peritonitis,2019-10,Wales,11488,8044610,3,0.143
Broilers,Conditions,Perihepatitis/Peritonitis,2019-10,Wales,37,8044610,3,0
Broilers,Conditions,Perihepatitis/Peritonitis,2019-11,Wales,10036,7336132,3,0.137
Broilers,Conditions,Perihepatitis/Peritonitis,2019-12,Wales,13384,7444913,3,0.18
Broilers,Conditions,Perihepatitis/Peritonitis,2019-12,Wales,69,7444913,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-10,England,1495,76430070,45,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-10,England,17,76430070,45,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-11,England,11,70143061,47,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-11,England,1565,70143061,47,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-12,England,25,66592628,44,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-12,England,1793,66592628,44,0.003
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-10,Wales,73,8044610,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-11,Wales,60,7336132,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2019-12,Wales,57,7444913,3,0.001
Broilers,Conditions,Salpingitis,2019-10,England,213,76430070,45,0
Broilers,Conditions,Salpingitis,2019-11,England,311,70143061,47,0
Broilers,Conditions,Salpingitis,2019-12,England,157,66592628,44,0
Broilers,Conditions,Salpingitis,2019-10,Wales,6,8044610,3,0
Broilers,Conditions,Salpingitis,2019-11,Wales,4,7336132,3,0
Broilers,Conditions,Salpingitis,2019-12,Wales,14,7444913,3,0
Broilers,Conditions,Tumours/Nodules,2019-10,England,28,76430070,45,0
Broilers,Conditions,Tumours/Nodules,2019-10,England,12751,76430070,45,0.017
Broilers,Conditions,Tumours/Nodules,2019-11,England,12397,70143061,47,0.018
Broilers,Conditions,Tumours/Nodules,2019-11,England,12,70143061,47,0
Broilers,Conditions,Tumours/Nodules,2019-12,England,61,66592628,44,0
Broilers,Conditions,Tumours/Nodules,2019-12,England,11146,66592628,44,0.017
Broilers,Conditions,Tumours/Nodules,2019-10,Wales,201,8044610,3,0.002
Broilers,Conditions,Tumours/Nodules,2019-11,Wales,182,7336132,3,0.002
Broilers,Conditions,Tumours/Nodules,2019-12,Wales,242,7444913,3,0.003
Ducks,Conditions,Abnormal Colour/Fevered,2019-10,England,575,1072464,8,0.054
Ducks,Conditions,Abnormal Colour/Fevered,2019-11,England,769,697357,10,0.11
Ducks,Conditions,Abnormal Colour/Fevered,2019-12,England,936,847062,12,0.11
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-10,England,57,1072464,8,0.005
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-11,England,109,697357,10,0.016
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2019-12,England,131,847062,12,0.015
Ducks,Conditions,Ascites/Oedema,2019-10,England,9079,1072464,8,0.847
Ducks,Conditions,Ascites/Oedema,2019-11,England,5505,697357,10,0.789
Ducks,Conditions,Ascites/Oedema,2019-12,England,6882,847062,12,0.812
Ducks,Conditions,Bruising/Fractures,2019-10,England,117,1072464,8,0.011
Ducks,Conditions,Bruising/Fractures,2019-10,England,966,1072464,8,0.09
Ducks,Conditions,Bruising/Fractures,2019-11,England,1304,697357,10,0.187
Ducks,Conditions,Bruising/Fractures,2019-11,England,69,697357,10,0.01
Ducks,Conditions,Bruising/Fractures,2019-12,England,1032,847062,12,0.122
Ducks,Conditions,Bruising/Fractures,2019-12,England,6,847062,12,0.001
Ducks,Conditions,Cellulitis,2019-10,England,12,1072464,8,0.001
Ducks,Conditions,Cellulitis,2019-11,England,15,697357,10,0.002
Ducks,Conditions,Cellulitis,2019-12,England,24,847062,12,0.003
Ducks,Conditions,Contamination,2019-10,England,1139,1072464,8,0.106
Ducks,Conditions,Contamination,2019-10,England,299,1072464,8,0.028
Ducks,Conditions,Contamination,2019-11,England,572,697357,10,0.082
Ducks,Conditions,Contamination,2019-11,England,600,697357,10,0.086
Ducks,Conditions,Contamination,2019-12,England,760,847062,12,0.09
Ducks,Conditions,Contamination,2019-12,England,199,847062,12,0.023
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-10,England,894,1072464,8,0.083
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-11,England,564,697357,10,0.081
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2019-12,England,653,847062,12,0.077
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2019-10,England,19,1072464,8,0.002
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2019-12,England,1,847062,12,0
Ducks,Conditions,Dermatitis,2019-10,England,3773,1072464,8,0.352
Ducks,Conditions,Dermatitis,2019-10,England,762,1072464,8,0.071
Ducks,Conditions,Dermatitis,2019-11,England,3042,697357,10,0.436
Ducks,Conditions,Dermatitis,2019-11,England,510,697357,10,0.073
Ducks,Conditions,Dermatitis,2019-12,England,2384,847062,12,0.281
Ducks,Conditions,Dermatitis,2019-12,England,316,847062,12,0.037
Ducks,Conditions,Emaciation,2019-10,England,825,1072464,8,0.077
Ducks,Conditions,Emaciation,2019-11,England,730,697357,10,0.105
Ducks,Conditions,Emaciation,2019-12,England,793,847062,12,0.094
Ducks,Conditions,Hepatitis,2019-10,England,34,1072464,8,0.003
Ducks,Conditions,Hepatitis,2019-10,England,321,1072464,8,0.03
Ducks,Conditions,Hepatitis,2019-11,England,40,697357,10,0.006
Ducks,Conditions,Hepatitis,2019-11,England,144,697357,10,0.021
Ducks,Conditions,Hepatitis,2019-12,England,34,847062,12,0.004
Ducks,Conditions,Hepatitis,2019-12,England,80,847062,12,0.009
Ducks,Conditions,Joint Lesions,2019-10,England,470,1072464,8,0.044
Ducks,Conditions,Joint Lesions,2019-10,England,364,1072464,8,0.034
Ducks,Conditions,Joint Lesions,2019-11,England,832,697357,10,0.119
Ducks,Conditions,Joint Lesions,2019-11,England,992,697357,10,0.142
Ducks,Conditions,Joint Lesions,2019-12,England,442,847062,12,0.052
Ducks,Conditions,Joint Lesions,2019-12,England,647,847062,12,0.076
Ducks,Conditions,Machine Damage,2019-10,England,1403,1072464,8,0.131
Ducks,Conditions,Machine Damage,2019-10,England,292,1072464,8,0.027
Ducks,Conditions,Machine Damage,2019-11,England,343,697357,10,0.049
Ducks,Conditions,Machine Damage,2019-11,England,1837,697357,10,0.263
Ducks,Conditions,Machine Damage,2019-12,England,90,847062,12,0.011
Ducks,Conditions,Machine Damage,2019-12,England,1361,847062,12,0.161
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-10,England,3,1072464,8,0
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-10,England,199,1072464,8,0.019
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-11,England,954,697357,10,0.137
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-11,England,70,697357,10,0.01
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-12,England,4,847062,12,0
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2019-12,England,69,847062,12,0.008
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-10,England,7,1072464,8,0.001
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-10,England,45,1072464,8,0.004
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-11,England,9,697357,10,0.001
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-11,England,58,697357,10,0.008
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-12,England,10,847062,12,0.001
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2019-12,England,65,847062,12,0.008
Ducks,Conditions,Overscald,2019-10,England,96,1072464,8,0.009
Ducks,Conditions,Overscald,2019-10,England,958,1072464,8,0.089
Ducks,Conditions,Overscald,2019-11,England,485,697357,10,0.07
Ducks,Conditions,Overscald,2019-12,England,1045,847062,12,0.123
Ducks,Conditions,Pericarditis,2019-10,England,2894,1072464,8,0.27
Ducks,Conditions,Pericarditis,2019-10,England,634,1072464,8,0.059
Ducks,Conditions,Pericarditis,2019-11,England,122,697357,10,0.017
Ducks,Conditions,Pericarditis,2019-11,England,1961,697357,10,0.281
Ducks,Conditions,Pericarditis,2019-12,England,1956,847062,12,0.231
Ducks,Conditions,Pericarditis,2019-12,England,218,847062,12,0.026
Ducks,Conditions,Perihepatitis/Peritonitis,2019-10,England,47,1072464,8,0.004
Ducks,Conditions,Perihepatitis/Peritonitis,2019-10,England,330,1072464,8,0.031
Ducks,Conditions,Perihepatitis/Peritonitis,2019-11,England,481,697357,10,0.069
Ducks,Conditions,Perihepatitis/Peritonitis,2019-11,England,22,697357,10,0.003
Ducks,Conditions,Perihepatitis/Peritonitis,2019-12,England,1,847062,12,0
Ducks,Conditions,Perihepatitis/Peritonitis,2019-12,England,206,847062,12,0.024
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-10,England,27823,1072464,8,2.594
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-10,England,649,1072464,8,0.061
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-11,England,628,697357,10,0.09
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-11,England,42102,697357,10,6.037
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-12,England,26286,847062,12,3.103
Ducks,Conditions,Respiratory Disease (air sacculitis),2019-12,England,503,847062,12,0.059
Ducks,Conditions,Salpingitis,2019-10,England,3,1072464,8,0
Ducks,Conditions,Salpingitis,2019-10,England,20,1072464,8,0.002
Ducks,Conditions,Salpingitis,2019-11,England,36,697357,10,0.005
Ducks,Conditions,Salpingitis,2019-11,England,1,697357,10,0
Ducks,Conditions,Salpingitis,2019-12,England,39,847062,12,0.005
Ducks,Conditions,Tumours/Nodules,2019-10,England,8,1072464,8,0.001
Ducks,Conditions,Tumours/Nodules,2019-10,England,298,1072464,8,0.028
Ducks,Conditions,Tumours/Nodules,2019-11,England,69,697357,10,0.01
Ducks,Conditions,Tumours/Nodules,2019-12,England,137,847062,12,0.016
Geese,Conditions,Abnormal Colour/Fevered,2019-12,England,1,12118,6,0.008
Geese,Conditions,Antemortem Rejects (Cull/Runts),2019-12,England,1,12118,6,0.008
Geese,Conditions,Ascites/Oedema,2019-11,England,16,40342,5,0.04
Geese,Conditions,Ascites/Oedema,2019-12,England,6,12118,6,0.05
Geese,Conditions,Bruising/Fractures,2019-11,England,11,40342,5,0.027
Geese,Conditions,Bruising/Fractures,2019-11,England,249,40342,5,0.617
Geese,Conditions,Bruising/Fractures,2019-12,England,5,12118,6,0.041
Geese,Conditions,Bruising/Fractures,2019-12,England,10,12118,6,0.083
Geese,Conditions,Contamination,2019-11,England,6,40342,5,0.015
Geese,Conditions,Contamination,2019-12,England,30,12118,6,0.248
Geese,Conditions,Contamination,2019-12,England,5,12118,6,0.041
Geese,Conditions,Dermatitis,2019-11,England,5,40342,5,0.012
Geese,Conditions,Emaciation,2019-11,England,34,40342,5,0.084
Geese,Conditions,Emaciation,2019-12,England,5,12118,6,0.041
Geese,Conditions,Hepatitis,2019-11,England,10,40342,5,0.025
Geese,Conditions,Hepatitis,2019-11,England,1,40342,5,0.002
Geese,Conditions,Hepatitis,2019-12,England,7,12118,6,0.058
Geese,Conditions,Joint Lesions,2019-11,England,1,40342,5,0.002
Geese,Conditions,Machine Damage,2019-10,England,1,104,3,0.962
Geese,Conditions,Machine Damage,2019-11,England,3,40342,5,0.007
Geese,Conditions,Machine Damage,2019-11,England,4,40342,5,0.01
Geese,Conditions,Machine Damage,2019-12,England,1,12118,6,0.008
Geese,Conditions,Pericarditis,2019-11,England,4,40342,5,0.01
Geese,Conditions,Pericarditis,2019-11,England,10,40342,5,0.025
Geese,Conditions,Pericarditis,2019-12,England,6,12118,6,0.05
Geese,Conditions,Pericarditis,2019-12,England,3,12118,6,0.025
Geese,Conditions,Perihepatitis/Peritonitis,2019-11,England,3,40342,5,0.007
Geese,Conditions,Perihepatitis/Peritonitis,2019-12,England,1,12118,6,0.008
Geese,Conditions,Respiratory Disease (air sacculitis),2019-11,England,9,40342,5,0.022
Geese,Conditions,Respiratory Disease (air sacculitis),2019-12,England,3,12118,6,0.025
Geese,Conditions,Salpingitis,2019-10,England,1,104,3,0.962
Geese,Conditions,Tumours/Nodules,2019-11,England,17,40342,5,0.042
Geese,Conditions,Tumours/Nodules,2019-12,England,5,12118,6,0.041
Guinea Fowl,Conditions,Cellulitis,2019-11,England,1,10,1,10
Hens,Conditions,Abnormal Colour/Fevered,2019-10,England,6711,3101318,10,0.216
Hens,Conditions,Abnormal Colour/Fevered,2019-11,England,6576,3334452,9,0.197
Hens,Conditions,Abnormal Colour/Fevered,2019-12,England,7568,3416097,12,0.222
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-10,England,42,3101318,10,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-11,England,2,3334452,9,0
Hens,Conditions,Antemortem Rejects (Cull/Runts),2019-12,England,10,3416097,12,0
Hens,Conditions,Ascites/Oedema,2019-10,England,2149,3101318,10,0.069
Hens,Conditions,Ascites/Oedema,2019-11,England,1832,3334452,9,0.055
Hens,Conditions,Ascites/Oedema,2019-12,England,2377,3416097,12,0.07
Hens,Conditions,Bruising/Fractures,2019-10,England,3832,3101318,10,0.124
Hens,Conditions,Bruising/Fractures,2019-10,England,206,3101318,10,0.007
Hens,Conditions,Bruising/Fractures,2019-11,England,3486,3334452,9,0.105
Hens,Conditions,Bruising/Fractures,2019-12,England,92,3416097,12,0.003
Hens,Conditions,Bruising/Fractures,2019-12,England,3767,3416097,12,0.11
Hens,Conditions,Cellulitis,2019-10,England,526,3101318,10,0.017
Hens,Conditions,Cellulitis,2019-11,England,345,3334452,9,0.01
Hens,Conditions,Cellulitis,2019-12,England,423,3416097,12,0.012
Hens,Conditions,Contamination,2019-10,England,900,3101318,10,0.029
Hens,Conditions,Contamination,2019-11,England,828,3334452,9,0.025
Hens,Conditions,Contamination,2019-12,England,858,3416097,12,0.025
Hens,Conditions,Contamination,2019-12,England,13,3416097,12,0
