Species,InspectionType,Condition,YearMonth,Country,NumberOfConditions,Throughput,NumberOfThroughputPlants,PercentageOfThroughput
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-04,Wales,6524,6598138,3,0.099
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-05,Wales,7063,7307324,3,0.097
Broilers,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-06,Wales,6030,6509163,3,0.093
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-04,England,16333,71345235,48,0.023
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-05,England,17189,76321743,47,0.023
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-06,England,15232,70687854,49,0.022
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-04,Wales,2457,6598138,3,0.037
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-05,Wales,3391,7307324,3,0.046
Broilers,Conditions,Death other than slaughter (uncut/badly bled),2018-06,Wales,4433,6509163,3,0.068
Broilers,Conditions,Dermatitis,2018-04,England,11636,71345235,48,0.016
Broilers,Conditions,Dermatitis,2018-05,England,11172,76321743,47,0.015
Broilers,Conditions,Dermatitis,2018-06,England,8947,70687854,49,0.013
Broilers,Conditions,Dermatitis,2018-04,Wales,3186,6598138,3,0.048
Broilers,Conditions,Dermatitis,2018-05,Wales,2839,7307324,3,0.039
Broilers,Conditions,Dermatitis,2018-06,Wales,2660,6509163,3,0.041
Broilers,Conditions,Emaciation,2018-04,England,18571,71345235,48,0.026
Broilers,Conditions,Emaciation,2018-05,England,23096,76321743,47,0.03
Broilers,Conditions,Emaciation,2018-06,England,17718,70687854,49,0.025
Broilers,Conditions,Emaciation,2018-04,Wales,419,6598138,3,0.006
Broilers,Conditions,Emaciation,2018-05,Wales,436,7307324,3,0.006
Broilers,Conditions,Emaciation,2018-06,Wales,477,6509163,3,0.007
Broilers,Conditions,Hepatitis,2018-04,England,103894,71345235,48,0.146
Broilers,Conditions,Hepatitis,2018-05,England,127260,76321743,47,0.167
Broilers,Conditions,Hepatitis,2018-06,England,108319,70687854,49,0.153
Broilers,Conditions,Hepatitis,2018-04,Wales,8242,6598138,3,0.125
Broilers,Conditions,Hepatitis,2018-05,Wales,9284,7307324,3,0.127
Broilers,Conditions,Hepatitis,2018-06,Wales,7685,6509163,3,0.118
Broilers,Conditions,Joint Lesions,2018-04,England,30427,71345235,48,0.043
Broilers,Conditions,Joint Lesions,2018-05,England,28579,76321743,47,0.037
Broilers,Conditions,Joint Lesions,2018-06,England,30833,70687854,49,0.044
Broilers,Conditions,Joint Lesions,2018-04,Wales,2443,6598138,3,0.037
Broilers,Conditions,Joint Lesions,2018-05,Wales,2763,7307324,3,0.038
Broilers,Conditions,Joint Lesions,2018-06,Wales,2386,6509163,3,0.037
Broilers,Conditions,Machine Damage,2018-04,England,127891,71345235,48,0.179
Broilers,Conditions,Machine Damage,2018-05,England,151533,76321743,47,0.199
Broilers,Conditions,Machine Damage,2018-06,England,122982,70687854,49,0.174
Broilers,Conditions,Machine Damage,2018-04,Wales,2978,6598138,3,0.045
Broilers,Conditions,Machine Damage,2018-05,Wales,3162,7307324,3,0.043
Broilers,Conditions,Machine Damage,2018-06,Wales,3177,6509163,3,0.049
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-04,England,30145,71345235,48,0.042
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-05,England,36901,76321743,47,0.048
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-06,England,38938,70687854,49,0.055
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-04,Wales,8992,6598138,3,0.136
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-05,Wales,7618,7307324,3,0.104
Broilers,Conditions,"Other Factory (poor plucking, product requirement)",2018-06,Wales,7193,6509163,3,0.111
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,England,47745,71345235,48,0.067
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-05,England,57165,76321743,47,0.075
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-06,England,54370,70687854,49,0.077
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,Wales,2117,6598138,3,0.032
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-05,Wales,2420,7307324,3,0.033
Broilers,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-06,Wales,2826,6509163,3,0.043
Broilers,Conditions,Overscald,2018-04,England,52082,71345235,48,0.073
Broilers,Conditions,Overscald,2018-05,England,50492,76321743,47,0.066
Broilers,Conditions,Overscald,2018-06,England,41940,70687854,49,0.059
Broilers,Conditions,Overscald,2018-04,Wales,9546,6598138,3,0.145
Broilers,Conditions,Overscald,2018-05,Wales,9581,7307324,3,0.131
Broilers,Conditions,Overscald,2018-06,Wales,9534,6509163,3,0.146
Broilers,Conditions,Pericarditis,2018-04,England,63169,71345235,48,0.089
Broilers,Conditions,Pericarditis,2018-05,England,83742,76321743,47,0.11
Broilers,Conditions,Pericarditis,2018-06,England,60421,70687854,49,0.085
Broilers,Conditions,Pericarditis,2018-04,Wales,7555,6598138,3,0.115
Broilers,Conditions,Pericarditis,2018-05,Wales,5977,7307324,3,0.082
Broilers,Conditions,Pericarditis,2018-06,Wales,4586,6509163,3,0.07
Broilers,Conditions,Perihepatitis/Peritonitis,2018-04,England,70014,71345235,48,0.098
Broilers,Conditions,Perihepatitis/Peritonitis,2018-05,England,75153,76321743,47,0.098
Broilers,Conditions,Perihepatitis/Peritonitis,2018-06,England,58627,70687854,49,0.083
Broilers,Conditions,Perihepatitis/Peritonitis,2018-04,Wales,13856,6598138,3,0.21
Broilers,Conditions,Perihepatitis/Peritonitis,2018-05,Wales,10409,7307324,3,0.142
Broilers,Conditions,Perihepatitis/Peritonitis,2018-06,Wales,9780,6509163,3,0.15
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-04,England,1039,71345235,48,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-05,England,1207,76321743,47,0.002
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-06,England,831,70687854,49,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-04,Wales,78,6598138,3,0.001
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-05,Wales,29,7307324,3,0
Broilers,Conditions,Respiratory Disease (air sacculitis),2018-06,Wales,10,6509163,3,0
Broilers,Conditions,Salpingitis,2018-04,England,258,71345235,48,0
Broilers,Conditions,Salpingitis,2018-05,England,276,76321743,47,0
Broilers,Conditions,Salpingitis,2018-06,England,259,70687854,49,0
Broilers,Conditions,Salpingitis,2018-04,Wales,2,6598138,3,0
Broilers,Conditions,Salpingitis,2018-06,Wales,5,6509163,3,0
Broilers,Conditions,Tumours/Nodules,2018-04,England,12380,71345235,48,0.017
Broilers,Conditions,Tumours/Nodules,2018-05,England,12876,76321743,47,0.017
Broilers,Conditions,Tumours/Nodules,2018-06,England,11968,70687854,49,0.017
Broilers,Conditions,Tumours/Nodules,2018-04,Wales,195,6598138,3,0.003
Broilers,Conditions,Tumours/Nodules,2018-05,Wales,237,7307324,3,0.003
Broilers,Conditions,Tumours/Nodules,2018-06,Wales,217,6509163,3,0.003
Broilers,Suspect notifiable disease,Avian Influenza,2018-04,England,5,71345235,48,0
Ducks,Conditions,Abnormal Colour/Fevered,2018-04,England,578,1105845,10,0.052
Ducks,Conditions,Abnormal Colour/Fevered,2018-05,England,636,1231373,9,0.052
Ducks,Conditions,Abnormal Colour/Fevered,2018-06,England,463,1027146,11,0.045
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-04,England,317,1105845,10,0.029
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-05,England,292,1231373,9,0.024
Ducks,Conditions,Antemortem Rejects (Cull/Runts),2018-06,England,357,1027146,11,0.035
Ducks,Conditions,Ascites/Oedema,2018-04,England,5241,1105845,10,0.474
Ducks,Conditions,Ascites/Oedema,2018-05,England,6252,1231373,9,0.508
Ducks,Conditions,Ascites/Oedema,2018-06,England,5503,1027146,11,0.536
Ducks,Conditions,Bruising/Fractures,2018-04,England,848,1105845,10,0.077
Ducks,Conditions,Bruising/Fractures,2018-05,England,760,1231373,9,0.062
Ducks,Conditions,Bruising/Fractures,2018-06,England,773,1027146,11,0.075
Ducks,Conditions,Cellulitis,2018-04,England,144,1105845,10,0.013
Ducks,Conditions,Cellulitis,2018-05,England,13,1231373,9,0.001
Ducks,Conditions,Cellulitis,2018-06,England,8,1027146,11,0.001
Ducks,Conditions,Contamination,2018-04,England,469,1105845,10,0.042
Ducks,Conditions,Contamination,2018-05,England,466,1231373,9,0.038
Ducks,Conditions,Contamination,2018-06,England,260,1027146,11,0.025
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-04,England,594,1105845,10,0.054
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-05,England,746,1231373,9,0.061
Ducks,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-06,England,757,1027146,11,0.074
Ducks,Conditions,Death other than slaughter (uncut/badly bled),2018-05,England,1,1231373,9,0
Ducks,Conditions,Dermatitis,2018-04,England,4383,1105845,10,0.396
Ducks,Conditions,Dermatitis,2018-05,England,2701,1231373,9,0.219
Ducks,Conditions,Dermatitis,2018-06,England,3775,1027146,11,0.368
Ducks,Conditions,Emaciation,2018-04,England,1021,1105845,10,0.092
Ducks,Conditions,Emaciation,2018-05,England,1328,1231373,9,0.108
Ducks,Conditions,Emaciation,2018-06,England,936,1027146,11,0.091
Ducks,Conditions,Hepatitis,2018-04,England,60,1105845,10,0.005
Ducks,Conditions,Hepatitis,2018-05,England,67,1231373,9,0.005
Ducks,Conditions,Hepatitis,2018-06,England,182,1027146,11,0.018
Ducks,Conditions,Joint Lesions,2018-04,England,1016,1105845,10,0.092
Ducks,Conditions,Joint Lesions,2018-05,England,1203,1231373,9,0.098
Ducks,Conditions,Joint Lesions,2018-06,England,517,1027146,11,0.05
Ducks,Conditions,Machine Damage,2018-04,England,243,1105845,10,0.022
Ducks,Conditions,Machine Damage,2018-05,England,1144,1231373,9,0.093
Ducks,Conditions,Machine Damage,2018-06,England,693,1027146,11,0.067
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-04,England,223,1105845,10,0.02
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-05,England,845,1231373,9,0.069
Ducks,Conditions,"Other Factory (poor plucking, product requirement)",2018-06,England,18,1027146,11,0.002
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,England,4,1105845,10,0
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-05,England,42,1231373,9,0.003
Ducks,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-06,England,14,1027146,11,0.001
Ducks,Conditions,Overscald,2018-04,England,53,1105845,10,0.005
Ducks,Conditions,Overscald,2018-05,England,722,1231373,9,0.059
Ducks,Conditions,Overscald,2018-06,England,16,1027146,11,0.002
Ducks,Conditions,Pericarditis,2018-04,England,2573,1105845,10,0.233
Ducks,Conditions,Pericarditis,2018-05,England,2304,1231373,9,0.187
Ducks,Conditions,Pericarditis,2018-06,England,1817,1027146,11,0.177
Ducks,Conditions,Perihepatitis/Peritonitis,2018-04,England,111,1105845,10,0.01
Ducks,Conditions,Perihepatitis/Peritonitis,2018-05,England,96,1231373,9,0.008
Ducks,Conditions,Perihepatitis/Peritonitis,2018-06,England,60,1027146,11,0.006
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-04,England,17835,1105845,10,1.613
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-05,England,17900,1231373,9,1.454
Ducks,Conditions,Respiratory Disease (air sacculitis),2018-06,England,16490,1027146,11,1.605
Ducks,Conditions,Salpingitis,2018-04,England,6,1105845,10,0.001
Ducks,Conditions,Salpingitis,2018-05,England,5,1231373,9,0
Ducks,Conditions,Salpingitis,2018-06,England,4,1027146,11,0
Ducks,Conditions,Tumours/Nodules,2018-04,England,378,1105845,10,0.034
Ducks,Conditions,Tumours/Nodules,2018-05,England,348,1231373,9,0.028
Ducks,Conditions,Tumours/Nodules,2018-06,England,384,1027146,11,0.037
Guinea Fowl,Conditions,Cellulitis,2018-06,England,2,40,1,5
Hens,Conditions,Abnormal Colour/Fevered,2018-04,England,10661,3757194,14,0.284
Hens,Conditions,Abnormal Colour/Fevered,2018-05,England,9533,3588555,15,0.266
Hens,Conditions,Abnormal Colour/Fevered,2018-06,England,8587,3477715,13,0.247
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-04,England,23,3757194,14,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-05,England,20,3588555,15,0.001
Hens,Conditions,Antemortem Rejects (Cull/Runts),2018-06,England,5,3477715,13,0
Hens,Conditions,Ascites/Oedema,2018-04,England,2447,3757194,14,0.065
Hens,Conditions,Ascites/Oedema,2018-05,England,3116,3588555,15,0.087
Hens,Conditions,Ascites/Oedema,2018-06,England,2954,3477715,13,0.085
Hens,Conditions,Bruising/Fractures,2018-04,England,5503,3757194,14,0.146
Hens,Conditions,Bruising/Fractures,2018-05,England,4496,3588555,15,0.125
Hens,Conditions,Bruising/Fractures,2018-06,England,4863,3477715,13,0.14
Hens,Conditions,Cellulitis,2018-04,England,268,3757194,14,0.007
Hens,Conditions,Cellulitis,2018-05,England,228,3588555,15,0.006
Hens,Conditions,Cellulitis,2018-06,England,267,3477715,13,0.008
Hens,Conditions,Contamination,2018-04,England,1112,3757194,14,0.03
Hens,Conditions,Contamination,2018-05,England,989,3588555,15,0.028
Hens,Conditions,Contamination,2018-06,England,1324,3477715,13,0.038
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-04,England,9789,3757194,14,0.261
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-05,England,7574,3588555,15,0.211
Hens,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-06,England,6684,3477715,13,0.192
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-04,England,3,3757194,14,0
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-05,England,10,3588555,15,0
Hens,Conditions,Death other than slaughter (uncut/badly bled),2018-06,England,1,3477715,13,0
Hens,Conditions,Dermatitis,2018-04,England,2649,3757194,14,0.071
Hens,Conditions,Dermatitis,2018-05,England,1901,3588555,15,0.053
Hens,Conditions,Dermatitis,2018-06,England,1309,3477715,13,0.038
Hens,Conditions,Emaciation,2018-04,England,4990,3757194,14,0.133
Hens,Conditions,Emaciation,2018-05,England,4563,3588555,15,0.127
Hens,Conditions,Emaciation,2018-06,England,4612,3477715,13,0.133
Hens,Conditions,Hepatitis,2018-04,England,646,3757194,14,0.017
Hens,Conditions,Hepatitis,2018-05,England,195,3588555,15,0.005
Hens,Conditions,Hepatitis,2018-06,England,265,3477715,13,0.008
Hens,Conditions,Joint Lesions,2018-04,England,40,3757194,14,0.001
Hens,Conditions,Joint Lesions,2018-05,England,49,3588555,15,0.001
Hens,Conditions,Joint Lesions,2018-06,England,22,3477715,13,0.001
Hens,Conditions,Machine Damage,2018-04,England,4377,3757194,14,0.116
Hens,Conditions,Machine Damage,2018-05,England,4699,3588555,15,0.131
Hens,Conditions,Machine Damage,2018-06,England,5297,3477715,13,0.152
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-04,England,807,3757194,14,0.021
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-05,England,719,3588555,15,0.02
Hens,Conditions,"Other Factory (poor plucking, product requirement)",2018-06,England,283,3477715,13,0.008
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,England,420,3757194,14,0.011
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-05,England,285,3588555,15,0.008
Hens,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-06,England,135,3477715,13,0.004
Hens,Conditions,Overscald,2018-04,England,828,3757194,14,0.022
Hens,Conditions,Overscald,2018-05,England,1000,3588555,15,0.028
Hens,Conditions,Overscald,2018-06,England,1488,3477715,13,0.043
Hens,Conditions,Pericarditis,2018-04,England,113,3757194,14,0.003
Hens,Conditions,Pericarditis,2018-05,England,87,3588555,15,0.002
Hens,Conditions,Pericarditis,2018-06,England,28,3477715,13,0.001
Hens,Conditions,Perihepatitis/Peritonitis,2018-04,England,12552,3757194,14,0.334
Hens,Conditions,Perihepatitis/Peritonitis,2018-05,England,13259,3588555,15,0.369
Hens,Conditions,Perihepatitis/Peritonitis,2018-06,England,8425,3477715,13,0.242
Hens,Conditions,Respiratory Disease (air sacculitis),2018-04,England,46,3757194,14,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2018-05,England,27,3588555,15,0.001
Hens,Conditions,Respiratory Disease (air sacculitis),2018-06,England,75,3477715,13,0.002
Hens,Conditions,Salpingitis,2018-04,England,9734,3757194,14,0.259
Hens,Conditions,Salpingitis,2018-05,England,9487,3588555,15,0.264
Hens,Conditions,Salpingitis,2018-06,England,10260,3477715,13,0.295
Hens,Conditions,Tumours/Nodules,2018-04,England,3099,3757194,14,0.082
Hens,Conditions,Tumours/Nodules,2018-05,England,2528,3588555,15,0.07
Hens,Conditions,Tumours/Nodules,2018-06,England,3044,3477715,13,0.088
Poultry,Conditions,Abnormal Colour/Fevered,2018-04,England,262,69775,7,0.375
Poultry,Conditions,Abnormal Colour/Fevered,2018-05,England,66,53639,6,0.123
Poultry,Conditions,Abnormal Colour/Fevered,2018-06,England,147,118225,13,0.124
Poultry,Conditions,Abnormal Colour/Fevered,2018-04,Wales,24,25020,2,0.096
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-04,England,20,69775,7,0.029
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-05,England,3,53639,6,0.006
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-06,England,5,118225,13,0.004
Poultry,Conditions,Antemortem Rejects (Cull/Runts),2018-04,Wales,2,25020,2,0.008
Poultry,Conditions,Ascites/Oedema,2018-04,England,205,69775,7,0.294
Poultry,Conditions,Ascites/Oedema,2018-05,England,47,53639,6,0.088
Poultry,Conditions,Ascites/Oedema,2018-06,England,197,118225,13,0.167
Poultry,Conditions,Ascites/Oedema,2018-04,Wales,65,25020,2,0.26
Poultry,Conditions,Bruising/Fractures,2018-04,England,27,69775,7,0.039
Poultry,Conditions,Bruising/Fractures,2018-06,England,87,118225,13,0.074
Poultry,Conditions,Bruising/Fractures,2018-04,Wales,13,25020,2,0.052
Poultry,Conditions,Cellulitis,2018-04,England,36,69775,7,0.052
Poultry,Conditions,Cellulitis,2018-05,England,8,53639,6,0.015
Poultry,Conditions,Cellulitis,2018-06,England,369,118225,13,0.312
Poultry,Conditions,Cellulitis,2018-04,Wales,20,25020,2,0.08
Poultry,Conditions,Contamination,2018-04,England,29,69775,7,0.042
Poultry,Conditions,Contamination,2018-05,England,158,53639,6,0.295
Poultry,Conditions,Contamination,2018-06,England,356,118225,13,0.301
Poultry,Conditions,Contamination,2018-04,Wales,3,25020,2,0.012
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-04,England,147,69775,7,0.211
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-05,England,48,53639,6,0.089
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-06,England,120,118225,13,0.102
Poultry,Conditions,Dead on Arrival/Death in the Lairage (DOA),2018-04,Wales,19,25020,2,0.076
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-06,England,24,118225,13,0.02
Poultry,Conditions,Death other than slaughter (uncut/badly bled),2018-04,Wales,7,25020,2,0.028
Poultry,Conditions,Dermatitis,2018-04,England,3,69775,7,0.004
Poultry,Conditions,Dermatitis,2018-05,England,4,53639,6,0.007
Poultry,Conditions,Dermatitis,2018-06,England,11,118225,13,0.009
Poultry,Conditions,Dermatitis,2018-04,Wales,6,25020,2,0.024
Poultry,Conditions,Emaciation,2018-04,England,62,69775,7,0.089
Poultry,Conditions,Emaciation,2018-05,England,18,53639,6,0.034
Poultry,Conditions,Emaciation,2018-06,England,47,118225,13,0.04
Poultry,Conditions,Emaciation,2018-04,Wales,2,25020,2,0.008
Poultry,Conditions,Hepatitis,2018-04,England,70,69775,7,0.1
Poultry,Conditions,Hepatitis,2018-05,England,4,53639,6,0.007
Poultry,Conditions,Hepatitis,2018-06,England,167,118225,13,0.141
Poultry,Conditions,Hepatitis,2018-04,Wales,32,25020,2,0.128
Poultry,Conditions,Joint Lesions,2018-04,England,8,69775,7,0.011
Poultry,Conditions,Joint Lesions,2018-05,England,15,53639,6,0.028
Poultry,Conditions,Joint Lesions,2018-06,England,16,118225,13,0.014
Poultry,Conditions,Machine Damage,2018-04,England,20,69775,7,0.029
Poultry,Conditions,Machine Damage,2018-05,England,42,53639,6,0.078
Poultry,Conditions,Machine Damage,2018-06,England,159,118225,13,0.134
Poultry,Conditions,Machine Damage,2018-04,Wales,8,25020,2,0.032
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2018-04,England,2,69775,7,0.003
Poultry,Conditions,"Other Factory (poor plucking, product requirement)",2018-06,England,5,118225,13,0.004
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,England,3,69775,7,0.004
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-06,England,18,118225,13,0.015
Poultry,Conditions,"Other Farm (Jaundice, Oregon, White Muscle,Congen)",2018-04,Wales,2,25020,2,0.008
Poultry,Conditions,Overscald,2018-04,England,7,69775,7,0.01
Poultry,Conditions,Overscald,2018-05,England,2,53639,6,0.004
Poultry,Conditions,Overscald,2018-06,England,175,118225,13,0.148
Poultry,Conditions,Pericarditis,2018-04,England,39,69775,7,0.056
Poultry,Conditions,Pericarditis,2018-06,England,12,118225,13,0.01
Poultry,Conditions,Pericarditis,2018-04,Wales,1,25020,2,0.004
Poultry,Conditions,Perihepatitis/Peritonitis,2018-04,England,73,69775,7,0.105
Poultry,Conditions,Perihepatitis/Peritonitis,2018-05,England,14,53639,6,0.026
Poultry,Conditions,Perihepatitis/Peritonitis,2018-06,England,98,118225,13,0.083
Poultry,Conditions,Perihepatitis/Peritonitis,2018-04,Wales,36,25020,2,0.144
Poultry,Conditions,Respiratory Disease (air sacculitis),2018-05,England,3,53639,6,0.006
Poultry,Conditions,Respiratory Disease (air sacculitis),2018-06,England,1,118225,13,0.001
Poultry,Conditions,Salpingitis,2018-05,England,25,53639,6,0.047
Poultry,Conditions,Salpingitis,2018-06,England,6,118225,13,0.005
Poultry,Conditions,Tumours/Nodules,2018-04,England,14,69775,7,0.02
Poultry,Conditions,Tumours/Nodules,2018-05,England,6,53639,6,0.011
Poultry,Conditions,Tumours/Nodules,2018-06,England,12,118225,13,0.01
Quail,Conditions,Abnormal Colour/Fevered,2018-04,England,26,8825,1,0.295
Quail,Conditions,Abnormal Colour/Fevered,2018-05,England,45,11150,1,0.404
Quail,Conditions,Abnormal Colour/Fevered,2018-06,England,26,6890,1,0.377
Quail,Conditions,Ascites/Oedema,2018-05,England,7,11150,1,0.063
Quail,Conditions,Ascites/Oedema,2018-06,England,3,6890,1,0.044
Quail,Conditions,Bruising/Fractures,2018-04,England,11,8825,1,0.125
Quail,Conditions,Bruising/Fractures,2018-05,England,18,11150,1,0.161
Quail,Conditions,Bruising/Fractures,2018-06,England,112,6890,1,1.626
Quail,Conditions,Cellulitis,2018-04,England,12,8825,1,0.136
Quail,Conditions,Cellulitis,2018-05,England,21,11150,1,0.188
Quail,Conditions,Cellulitis,2018-06,England,14,6890,1,0.203
Quail,Conditions,Contamination,2018-06,England,2,6890,1,0.029
Quail,Conditions,Dermatitis,2018-04,England,4,8825,1,0.045
Quail,Conditions,Dermatitis,2018-05,England,2,11150,1,0.018
Quail,Conditions,Emaciation,2018-04,England,4,8825,1,0.045
Quail,Conditions,Emaciation,2018-05,England,2,11150,1,0.018
Quail,Conditions,Emaciation,2018-06,England,13,6890,1,0.189
Quail,Conditions,Hepatitis,2018-05,England,1,11150,1,0.009
Quail,Conditions,Joint Lesions,2018-04,England,22,8825,1,0.249
