Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,2680,,,,135936,,254279,,,0
H4,2012,2012,2012,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,3780,,8213,,,0
H4,2012,2012,2012,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,0,,,,4814043,,15673918,,,2
H4,2012,2012,2012,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,55287,,,,1028030,,4047309,,,2
H4,2012,2012,2012,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,723344,,,,17014134,,50946399,,,4
H4,2012,2012,2012,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,57995,,,,2379942,,7015533,,,4
H4,2012,2012,2012,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,,,2000,,,0
H4,2012,2012,2012,6,1,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,35,,,,73,,216,,,4
H4,2012,2012,2012,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,711731,,1552363,,,0
H4,2012,2012,2012,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,1691,,4345,,,0
H4,2012,2012,2012,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,112570,,,,574809,,2007840,,,0
H4,2012,2012,2012,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,17281,,,,683422,,1672600,,,0
H4,2012,2012,2012,6,1,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,2480,,,,21000,,178702,,,2
H4,2012,2012,2012,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,448,,,,143981,,426216,,,4
H4,2012,2012,2012,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4794338,,,,64340975,,188889088,,,4
H4,2012,2012,2012,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,36,,,,1707,,66950,,,0
H4,2012,2012,2012,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,20803,,,,994323,,4159539,,,0
H4,2012,2012,2012,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,216,,1500,,,0
H4,2012,2012,2012,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,556551,,,,13887944,,39825585,,,0
H4,2012,2012,2012,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,750,,,,19080,,55247,,,0
H4,2012,2012,2012,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,3,,,,24,,1112,,,0
H4,2012,2012,2012,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,592081,,,,14919321,,47898260,,,0
H4,2012,2012,2012,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,46276,,,,1019325,,3340564,,,0
H4,2012,2012,2012,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,10058718,,,,280798050,,803717472,,,0
H4,2012,2012,2012,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,6850,,,,191060,,464621,,,0
H4,2012,2012,2012,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,6296,,,,186221,,535593,,,0
H4,2012,2012,2012,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,129610,,,,2341176,,7439000,,,0
H4,2012,2012,2012,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,10914,,,,352211,,794565,,,0
H4,2012,2012,2012,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,7637,,,,198573,,1031352,,,0
H4,2012,2012,2012,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,9478858,,,,247321126,,694022918,,,0
H4,2012,2012,2012,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,1856575,,,,46387497,,141070726,,,0
H4,2012,2012,2012,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,7402,,,,104525,,504360,,,0
H4,2012,2012,2012,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,950,,,,34780,,53662,,,0
H4,2012,2012,2012,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,20642,,,,,,4274039,,,0
H4,2012,2012,2012,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,432822,,,,9257711,,30457007,,,0
H4,2012,2012,2012,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,305515,,,,8323060,,25119669,,,0
H4,2012,2012,2012,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,0,,,,14889,,41453,,,2
H4,2012,2012,2012,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,72859,,,,1424880,,5333676,,,2
H4,2012,2012,2012,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,12,,,,2027,,6000,,,4
H4,2012,2012,2012,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,695605,,,,17575740,,58430304,,,0
H4,2012,2012,2012,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,180,,,,3870,,39436,,,0
H4,2012,2012,2012,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,334,,,,174552,,516713,,,4
H4,2012,2012,2012,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,100,,230,,,0
H4,2012,2012,2012,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,1800,,12080,,,0
H4,2012,2012,2012,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,228034,,3778026,,,0
H4,2012,2012,2012,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,877312,,2597049,,,4
H4,2012,2012,2012,6,1,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,800,,,,9113,,64000,,,0
H4,2012,2012,2012,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,62572,,,,1787027,,4593159,,,0
H4,2012,2012,2012,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,79084,,,,2388145,,7426395,,,0
H4,2012,2012,2012,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,27158,,,,803530,,2083080,,,0
H4,2012,2012,2012,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,94413,,,,3608489,,8429133,,,0
H4,2012,2012,2012,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,56828,,,,1909027,,4463594,,,0
H4,2012,2012,2012,6,1,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4,,,,,,2125,,,0
H4,2012,2012,2012,6,1,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,29,,,,118,,348,,,4
H4,2012,2012,2012,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,22057,,,,651731,,1157827,,,2
H4,2012,2012,2012,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,3,,,,5,,160,,,0
H4,2012,2012,2012,6,1,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,20,,,,12000,,3574,,,0
H4,2012,2012,2012,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,390634,,,,7269836,,29737486,,,0
H4,2012,2012,2012,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,7559265,,,,165488716,,604506131,,,0
H4,2012,2012,2012,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,2860503,,,,82202300,,226515405,,,0
H4,2012,2012,2012,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,19771,,,,640757,,1182442,,,0
H4,2012,2012,2012,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,2399721,,5671579,,,0
H4,2012,2012,2012,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,27216,,,,879729,,1961504,,,2
H4,2012,2012,2012,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,724008,,,,18709484,,65761247,,,0
H4,2012,2012,2012,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,53053,,,,1687830,,11499235,,,0
H4,2012,2012,2012,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,1,,,,20,,10,,,0
H4,2012,2012,2012,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,,,,,90288,,225929,,,0
H4,2012,2012,2012,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,21685,,,,888264,,1562890,,,2
H4,2012,2012,2012,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,70355,,,,,,9217398,,,4
H4,2012,2012,2012,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,118811,,,,,,11913481,,,4
H4,2012,2012,2012,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,68307,,,,1846262,,6105966,,,0
H4,2012,2012,2012,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,513,,,,19171,,48680,,,0
H4,2012,2012,2012,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,748,,,,,,54790,,,6
H4,2012,2012,2012,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,193884,,,,3366207,,9362542,,,0
H4,2012,2012,2012,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,183491,,,,3042324,,9523579,,,0
H4,2012,2012,2012,6,1,2,Export,729,Sudan,SDN,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,0,,,,36,,50,,,2
H4,2012,2012,2012,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",1,No Quantity,0,,,,3015,,12401,,,4
H4,2012,2012,2012,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,3,,,,1035,,3100,,,4
H4,2012,2012,2012,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4,,,,2253,,6642,,,4
H4,2012,2012,2012,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,43,,,,410,,74315,,,0
H4,2012,2012,2012,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,179,,,,4315,,10346,,,0
H4,2012,2012,2012,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,100552,,,,1969593,,5782235,,,4
H4,2012,2012,2012,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,1860,,,,43906,,130257,,,0
H4,2012,2012,2012,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,67149,,,,1514723,,6184023,,,0
H4,2012,2012,2012,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,9,,,,243,,2354,,,0
H4,2012,2012,2012,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4794338,,,,58555618,,188695928,,,0
H4,2012,2012,2012,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,4033,,,,163781,,480820,,,4
H4,2012,2012,2012,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,010391,"Swine; live, other than pure-bred breeding animals, weighing less than 50kg",5,Number of items,100,,,,3706,,7373,,,2
H4,2012,2012,2012,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,78853,,,,7066783,,11492587,,,0
H4,2012,2012,2012,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,6,,,,540,,1075,,,2
H4,2012,2012,2012,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1116,,,,111315,,1739100,,,0
H4,2012,2012,2012,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,425841,,,,38402322,,84394847,,,2
H4,2012,2012,2012,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,13024,,,,1262942,,2701698,,,2
H4,2012,2012,2012,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,413323,,,,50505997,,92120943,,,4
H4,2012,2012,2012,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,788381,,,,85538589,,158886280,,,4
H4,2012,2012,2012,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,,,,,4932760,,9785714,,,0
H4,2012,2012,2012,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,,,,,16699,,42228,,,0
H4,2012,2012,2012,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1116,,,,111315,,1631890,,,0
H4,2012,2012,2012,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,196,,,,18900,,179696,,,0
H4,2012,2012,2012,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,830,,,,89475,,168211,,,0
H4,2012,2012,2012,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,10,,,,866,,17300,,,0
H4,2012,2012,2012,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,85850,,,,8943806,,22976800,,,0
H4,2012,2012,2012,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,39374,,,,23993702,,7560832,,,2
H4,2012,2012,2012,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,342,,,,118068,,208234,,,4
H4,2012,2012,2012,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,860623,,,,79161954,,144738068,,,4
H4,2012,2012,2012,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1620079,,,,166848239,,456404318,,,0
H4,2012,2012,2012,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1194,,,,142380,,316283,,,0
H4,2012,2012,2012,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,73355,,,,7983787,,15613838,,,0
H4,2012,2012,2012,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,287,,,,28700,,75897,,,0
H4,2012,2012,2012,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,164560,,,,17582138,,34598632,,,0
H4,2012,2012,2012,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,200723,,,,22965574,,41649503,,,0
H4,2012,2012,2012,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,317638,,,,35860217,,102458571,,,0
H4,2012,2012,2012,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,136795,,,,14271741,,24262160,,,0
H4,2012,2012,2012,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,106026,,,,9454771,,20748749,,,0
H4,2012,2012,2012,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,604677,,,,76780256,,133117550,,,0
H4,2012,2012,2012,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,15078,,,,1520933,,4651245,,,0
H4,2012,2012,2012,6,1,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,720,,,,54315,,234595,,,0
H4,2012,2012,2012,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,4624033,,,,512567593,,945783717,,,0
H4,2012,2012,2012,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,0,,,,159882157,,340679012,,,0
H4,2012,2012,2012,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,136,,,,13270,,53525,,,0
H4,2012,2012,2012,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,55747,,,,4821409,,7434219,,,0
H4,2012,2012,2012,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1522564,,,,,,435789838,,,0
H4,2012,2012,2012,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,227666,,,,28781392,,49132063,,,0
H4,2012,2012,2012,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,473538,,,,51371659,,95637196,,,0
H4,2012,2012,2012,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,298027,,,,35370257,,62124790,,,2
H4,2012,2012,2012,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,247096,,,,26132136,,52751661,,,0
H4,2012,2012,2012,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,12748,,,,1546371,,2551298,,,0
H4,2012,2012,2012,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,641,,,,1194636,,2106962,,,4
H4,2012,2012,2012,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",5,Number of items,1812,,,,117200,,686160,,,2
H4,2012,2012,2012,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010392,"Swine; live, other than pure-bred breeding animals, weighing 50kg or more",1,No Quantity,,,,,63045,,945751,,,0
