Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,537559,,16276244,,,2
H5,2017,2017,2017,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5287906,,,,2233547,,18718820,,,2
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,102069658,,,,4796028,,44802158,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,2623884,,,,152135,,1112976,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,7557387,,,,456437,,30097739,,,0
H5,2017,2017,2017,6,1,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,11335374,,,,428232,,13226312,,,0
H5,2017,2017,2017,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,271466,,4750812,,,2
H5,2017,2017,2017,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,138687,,947550,,,2
H5,2017,2017,2017,6,1,1,Import,699,India,IND,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,96346,,,,,,2586696,,,4
H5,2017,2017,2017,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,50000,,,,2046,,150117,,,4
H5,2017,2017,2017,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,53035082,,,,2278435,,21376344,,,0
H5,2017,2017,2017,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,9555133,,,,365661,,4766169,,,0
H5,2017,2017,2017,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,6540527,,,,322620,,4243829,,,0
H5,2017,2017,2017,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1080790,,,,49954,,463158,,,0
H5,2017,2017,2017,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,372215,,,,,,7051683,,,4
H5,2017,2017,2017,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1247879,,,,18854,,1383017,,,4
H5,2017,2017,2017,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,62988555,,,,6200125,,44181647,,,0
H5,2017,2017,2017,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,27092842,,,,1301942,,57383719,,,0
H5,2017,2017,2017,6,1,1,Import,729,Sudan,SDN,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,,,3087245,,,6
H5,2017,2017,2017,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,29464,,78171,,,0
H5,2017,2017,2017,6,1,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,144498,,797173,,,0
H5,2017,2017,2017,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,391139,,,,27982,,5360054,,,4
H5,2017,2017,2017,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,5020746,,,,46925,,14173957,,,4
H5,2017,2017,2017,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,521085,,,,23947,,2503638,,,0
H5,2017,2017,2017,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,230190,,,,12668,,137565,,,0
H5,2017,2017,2017,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1417030,,,,67996,,23764325,,,0
H5,2017,2017,2017,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4741814,,,,,,5242053,,,4
H5,2017,2017,2017,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1370463,,,,59184,,9248691,,,0
H5,2017,2017,2017,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,47901061,,,,2051565,,20965048,,,0
H5,2017,2017,2017,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,775250,,,,108760,,718852,,,0
H5,2017,2017,2017,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,46758078,,,,2558071,,43229108,,,0
H5,2017,2017,2017,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,23010588,,,,1765863,,137706173,,,4
H5,2017,2017,2017,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,36924,,2075591,,,2
H5,2017,2017,2017,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,30502,,349561,,,2
H5,2017,2017,2017,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,4598969,,,,,,7183177,,,4
H5,2017,2017,2017,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,68070873,,,,2571091,,188592222,,,4
H5,2017,2017,2017,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1162,,,,78,,5750,,,4
H5,2017,2017,2017,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,446032,,,,22181,,2655984,,,0
H5,2017,2017,2017,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",1,No Quantity,0,,,,39970,,3498510,,,2
H5,2017,2017,2017,6,1,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,010511,"Poultry; live, fowls of the species Gallus domesticus, weighing not more than 185g",5,Number of items,1091031,,,,41359,,3862176,,,2
H5,2017,2017,2017,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,446972,,,,868260,,1129751,,,0
H5,2017,2017,2017,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4131,,,,1401,,8380,,,2
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,14539248,,,,26391246,,29490834,,,2
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2208837,,,,1853129,,5330635,,,2
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,40,,,,195,,1307,,,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,151400,,,,149180,,276545,,,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,118139955,,,,215625648,,186930332,,,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,36936865,,,,71372734,,77260854,,,0
H5,2017,2017,2017,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,800,,,,947,,840,,,4
H5,2017,2017,2017,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,159523,,,,822517,,323571,,,2
H5,2017,2017,2017,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,218644,,,,310050,,527658,,,2
H5,2017,2017,2017,6,1,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,172162,,,,230171,,204139,,,6
H5,2017,2017,2017,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,20354,,,,33120,,77559,,,0
H5,2017,2017,2017,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,428831,,,,549345,,487215,,,4
H5,2017,2017,2017,6,1,2,Export,104,Myanmar,MMR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4000,,,,454028,,480000,,,4
H5,2017,2017,2017,6,1,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,188750,,,,7811,,143700,,,0
H5,2017,2017,2017,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4600,,,,5980,,9400,,,0
H5,2017,2017,2017,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3877,,,,,,7864,,,6
H5,2017,2017,2017,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,718538,,,,31093623,,1457455,,,2
H5,2017,2017,2017,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,273093,,,,1306561,,1401971,,,4
H5,2017,2017,2017,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,272947,,,,549885,,1523479,,,0
H5,2017,2017,2017,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,,,1841633,,,6
H5,2017,2017,2017,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,,,5719128,,,6
H5,2017,2017,2017,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3179212,,,,6289428,,6844778,,,0
H5,2017,2017,2017,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,15931942,,,,34119402,,28523225,,,0
H5,2017,2017,2017,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1242050,,,,2656538,,750426,,,0
H5,2017,2017,2017,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,21068564,,,,32600005,,44315821,,,0
H5,2017,2017,2017,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,794210,,,,1784413,,1582599,,,6
H5,2017,2017,2017,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1996,,,,4258,,4502,,,6
H5,2017,2017,2017,6,1,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,231,,,,509,,16843,,,0
H5,2017,2017,2017,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,58443,,,,219152,,86719,,,0
H5,2017,2017,2017,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,3100,,9705,,,2
H5,2017,2017,2017,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3323438,,,,2629737,,6622517,,,2
H5,2017,2017,2017,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,40573487,,,,100772049,,91486948,,,2
H5,2017,2017,2017,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,160380,,,,175315,,663618,,,0
H5,2017,2017,2017,6,1,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,10700,,,,23090,,33050,,,0
H5,2017,2017,2017,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,51083290,,,,98279865,,113040153,,,0
H5,2017,2017,2017,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,253075861,,,,572525886,,535386029,,,0
H5,2017,2017,2017,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,101851,,,,128303,,443237,,,0
H5,2017,2017,2017,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,502352,,,,935000,,1292189,,,0
H5,2017,2017,2017,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2242,,,,7076,,431877,,,0
H5,2017,2017,2017,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,19816506,,,,44409794,,40483412,,,0
H5,2017,2017,2017,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,5129068,,,,11434329,,7432247,,,0
H5,2017,2017,2017,6,1,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,504,,,,35,,1024,,,2
H5,2017,2017,2017,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,206,,,,122,,498,,,2
H5,2017,2017,2017,6,1,2,Export,364,Iran,IRN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1640116,,,,1042063,,3958128,,,2
H5,2017,2017,2017,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,25226,,,,77054,,60285,,,0
H5,2017,2017,2017,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,327959,,,,555612,,107848,,,0
H5,2017,2017,2017,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,50605,,,,101980,,213498,,,0
H5,2017,2017,2017,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,300643,,,,167051,,609813,,,2
H5,2017,2017,2017,6,1,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,43715,,,,8380,,105500,,,2
H5,2017,2017,2017,6,1,1,Import,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1225768,,,,152041,,5368425,,,0
H5,2017,2017,2017,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,8213,,,,61449,,73801,,,0
H5,2017,2017,2017,6,1,3,Re-Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,7866,,,,60547,,65051,,,0
H5,2017,2017,2017,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,107152,,,,,,217344,,,6
H5,2017,2017,2017,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3791,,,,1190,,7690,,,2
H5,2017,2017,2017,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,41,,,,55,,101,,,2
H5,2017,2017,2017,6,1,1,Import,426,Lesotho,LSO,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,248819,,,,338000,,504696,,,2
H5,2017,2017,2017,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1730334,,,,3508379,,1178753,,,0
H5,2017,2017,2017,6,1,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2741691,,,,5081306,,4918935,,,0
H5,2017,2017,2017,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,563001,,,,1665685,,876012,,,0
H5,2017,2017,2017,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,46919,,,,210012,,189563,,,0
H5,2017,2017,2017,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,54680,,,,409936,,369983,,,0
H5,2017,2017,2017,6,1,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,2322,,,,131,,4709,,,2
H5,2017,2017,2017,6,1,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,46855045,,,,127041667,,136318717,,,4
H5,2017,2017,2017,6,1,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3986,,,,5205,,8086,,,2
H5,2017,2017,2017,6,1,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,13904,,,,569,,18952,,,0
H5,2017,2017,2017,6,1,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,110516,,,,1492,,224166,,,2
H5,2017,2017,2017,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,69248,,,,101760,,272848,,,0
H5,2017,2017,2017,6,1,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,57198,,,,95155,,25213,,,0
H5,2017,2017,2017,6,1,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1097388,,,,71687,,2186733,,,2
H5,2017,2017,2017,6,1,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",1,No Quantity,0,,,,35885,,63214,,,2
H5,2017,2017,2017,6,1,3,Re-Export,512,Oman,OMN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",8,Weight in kilograms,30400,,,,30400,,48096,,,0
H5,2017,2017,2017,6,1,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,77119,,,,63573,,153672,,,2
H5,2017,2017,2017,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,363878964,,,,815453138,,677595127,,,0
H5,2017,2017,2017,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,53174664,,,,119164338,,126011787,,,0
H5,2017,2017,2017,6,1,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4000,,,,38664,,34291,,,4
H5,2017,2017,2017,6,1,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,3144,,,,354,,6378,,,2
H5,2017,2017,2017,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,31721949,,,,77214835,,45255225,,,0
H5,2017,2017,2017,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1623141,,,,2589086,,3172981,,,0
H5,2017,2017,2017,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1350358,,,,1674172,,2739013,,,2
H5,2017,2017,2017,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,753828,,,,2798207,,1819231,,,2
H5,2017,2017,2017,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1075308,,,,285351,,1275100,,,0
H5,2017,2017,2017,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,13136593,,,,31051417,,28028080,,,0
H5,2017,2017,2017,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,4600,,,,5980,,9489,,,0
H5,2017,2017,2017,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,1035747,,,,1668738,,2063904,,,2
H5,2017,2017,2017,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010594,"Poultry; live, fowls of the species Gallus domesticus, weighing more than 185g",5,Number of items,518169,,,,1373538,,1168393,,,2
